trading_days_to_expiration,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
13,0.1770915147219354,0.1770915147219354,0.1770915147219354,0.1770915147219354,0.20997235345946416,0.21668610721005738,0.19832378607772858,0.21248709395563342,0.20179679277448023,0.18519429350920577,0.18725672012582778,0.18924818388054276,0.19509237578864816,0.19053718504848033,0.1919020892940829,0.19245624025027702,0.19744778204411692,0.19877463192432823,0.20241036978202806,0.20840048201805605,0.21994844368702596,0.22728895479718414,0.2424713772041205,0.25114233558828636,0.27903870560647487,0.3064835372785294,0.3330162815882288,0.383965648791842
31,0.1770915147219354,0.1770915147219354,0.1770915147219354,0.1770915147219354,0.19613393736818663,0.20030424939277078,0.19227396198251212,0.20183914729012803,0.19423394095916696,0.19152151019864982,0.190981198995597,0.19250940541066444,0.19311933346030136,0.192077448371831,0.19035341271590234,0.1899637266702265,0.19478416523508144,0.1963535032291043,0.20628750330140985,0.22130646876211527,0.2166705360003222,0.22392251458158774,0.2326235294465746,0.24074350928347926,0.26021000964237984,0.2813703603115294,0.3025901697724268,0.383965648791842
73,0.1770915147219354,0.1770915147219354,0.1770915147219354,0.1770915147219354,0.18229552127690907,0.18392239157548418,0.1862241378872957,0.19119120062462266,0.18667108914385366,0.1978487268880939,0.190144873652736,0.19311536631283194,0.1888641412826866,0.1946767478672533,0.1924937837517166,0.19704086798388323,0.19560457777610177,0.19966882850252596,0.20331391240578445,0.20951019402453566,0.2133926283136185,0.22055607436599134,0.22277568168902873,0.23034468297867217,0.24138131367828478,0.25625718334452935,0.27216405795662474,0.383965648791842
137,0.1770915147219354,0.1770915147219354,0.1770915147219354,0.1935319340906998,0.19949081424348322,0.1911230888266064,0.19935561592146456,0.19649399669955145,0.1535750112702456,0.16622616211528973,0.16730932222171002,0.1736134769840073,0.17834170718283945,0.18132562483751855,0.18389892587503456,0.18644174505763603,0.18990136208435496,0.19569511232932935,0.20172461040219153,0.2095451574650132,0.2172890885565843,0.22602523865518684,0.23666939676192097,0.25469169429257354,0.27393242547840707,0.2946367324663791,0.32806485337423336,0.383965648791842
