trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
18,0.13942870676000857,0.1312132454494851,0.2746369801176195,0.34764466486549694,0.190381642403936,0.12062543126308388,0.18065278811326238,0.18806696315375976,0.19411400272223894,0.1965644488809339,0.20132228040867758,0.2019653567722728,0.20587809899128728,0.2080121223635444,0.17982354437403816,0.1840952097410816,0.187243952408015,0.2030114532280683,0.2099074300797693,0.23007182196623205,0.25309116095346057,0.2774031353651586,0.3009971279055532,0.32555873151172027
42,0.13942870676000857,0.12710551479422336,0.35045657810694847,0.3083289092501067,0.15106588678854577,0.1350739009483302,0.18629864518054376,0.1904699905657704,0.19136029319243444,0.19067619274532024,0.1922175787906325,0.19152230292458158,0.18986470652524798,0.19180484596361608,0.1925014877480972,0.1965871411981728,0.1992032999424775,0.20428083765659855,0.21178296088749288,0.23616810899247845,0.25873217827378797,0.28362678772894884,0.3067872412977547,0.3318158949163755
102,0.13942870676000857,0.12299778413896162,0.42627617609627744,0.26901315363471645,0.14091906828005846,0.1149324473724389,0.07546765017981417,0.11310235735320658,0.12766091991851147,0.1373609987137516,0.14274838858775338,0.14606700299598557,0.15164912512503123,0.1544676576259201,0.1591113468268992,0.16332525733909,0.20047268437100776,0.20615636846432212,0.21787924791373928,0.24180912631280582,0.2649558306375782,0.2894169011211503,0.3130444047024099,0.3318158949163755
160,0.13532097610474683,0.1988173821282906,0.3869604204808872,0.22969739801932623,0.13077224977157118,0.09479099379654762,0.10858625147205604,0.12620391330404013,0.12597096474585864,0.13420188852770373,0.14152888068042185,0.14457517292657115,0.17983062374428782,0.16714560099997913,0.1716032782839904,0.17528460487355252,0.20174206879953804,0.2080318992720457,0.22397553493998568,0.24745014363313322,0.2711794830013684,0.29520701451335174,0.3193015681070651,0.3318158949163755
