trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3
5,0.09928109442748399,0.09928109442748399,0.09928109442748399,0.09928109442748399,0.09928109442748399,0.09928109442748399,0.09928109442748399,0.10824826801446702,0.1322992121657761,0.10264310790497294,0.11384884956514912,0.13504766622826078,0.17222829483470395
25,0.09928109442748399,0.09928109442748399,0.09928109442748399,0.09928109442748399,0.09928109442748399,0.09928109442748399,0.09928109442748399,0.11273185480795854,0.13201363864578256,0.14696503718373705,0.1596699974692885,0.17178148639320936,0.17222829483470395
48,0.09928109442748399,0.09928109442748399,0.09928109442748399,0.09928109442748399,0.09928109442748399,0.09928109442748399,0.09928109442748399,0.13287035920576312,0.14609814071888017,0.15693916449616116,0.16441980883944934,0.16715356130022088,0.17222829483470395
108,0.09928109442748399,0.09928109442748399,0.09928109442748399,0.09928109442748399,0.09928109442748399,0.09928109442748399,0.10376468122097551,0.1325847856857696,0.08571633339209281,0.1051076952670155,0.11545117980609354,0.16969092806746242,0.17222829483470395
