trading_days_to_expiration,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
6,0.09390712769487883,0.09390712769487883,0.09390712769487883,0.09390712769487883,0.09390712769487883,0.09390712769487883,0.11744994711205516,0.13289635215627266,0.14019751018484294,0.1051689027556223,0.12270701684047067,0.12934085245890276,0.13695924909938417,0.09917063207531286,0.14012865178114955,0.1630495778302912,0.18753226831994874,0.22728026790961744,0.1677685006891084,0.16933317045554275,0.17658602485583877,0.18036670777118216,0.1850736174973129,0.1905810597331702,0.2037662027687422,0.22521980414980416,0.2380328565955417,0.253213770085683,0.26406656576056653
26,0.09390712769487883,0.09390712769487883,0.09390712769487883,0.09390712769487883,0.09390712769487883,0.09390712769487883,0.1292213568206433,0.12884814496979324,0.14789629638560753,0.10239163666359916,0.1213418818880159,0.13330356859754527,0.1392179341778958,0.1405605472888273,0.14866954993071638,0.1555100420481351,0.16147065800714913,0.1639769831419963,0.1726051816769266,0.1741693847385664,0.1815656830331116,0.18678564265315023,0.19134671877729273,0.19868519053630992,0.21491223452975344,0.22865566068982107,0.24115858856411523,0.2572321639262056,0.26634469970535346
85,0.09390712769487883,0.09390712769487883,0.09390712769487883,0.09390712769487883,0.09390712769487883,0.09390712769487883,0.14099276652923148,0.12479993778331383,0.15559508258637209,0.13783748411876823,0.1589488589927109,0.14322085767587625,0.14256337217339834,0.1476475172164366,0.1477514855064974,0.15382770888884195,0.15529830559300828,0.15809513871347203,0.1596607418894954,0.1666267085012931,0.16752883800724605,0.17252741493735324,0.17437279812689072,0.1814741392467197,0.21834809106977035,0.23178139265839462,0.24517698240463784,0.25951029787099256,0.26634469970535346
148,0.09390712769487883,0.09390712769487883,0.09390712769487883,0.09390712769487883,0.09390712769487883,0.105678537403467,0.13694455934275207,0.1324987239840784,0.10794616884764542,0.12407215179292544,0.12537813632026024,0.13470056402087258,0.14148493567425982,0.14992760844667724,0.15174905444133557,0.15445915532502397,0.15707336089381202,0.16293181970129023,0.16449695617251905,0.17160636667856594,0.17394777288921412,0.17880051621733306,0.18247692893003045,0.19262017100773096,0.22178394760978726,0.23490712462696817,0.24919537624516042,0.26178843181577954,0.26634469970535346
