trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
8,0.09993868577191811,0.09993868577191811,0.09993868577191811,0.09993868577191811,0.09993868577191811,0.11054358793616331,0.12395523304951211,0.13280161127401036,0.07756406790972295,0.1093268763966157,0.1324798451573776,0.1387771270277955,0.11958774909419748,0.15057447680273467,0.16318473489917754,0.17918940839224987,0.18782494139569056,0.16818838377173756,0.1736534386630364,0.18111144052093042,0.18334553687994445,0.1886383216306546,0.1943458039825912,0.2041429380783837,0.21621417382363833,0.23947307178261923,0.25327569574788744,0.2680672062324456
28,0.09993868577191811,0.09993868577191811,0.09993868577191811,0.09993868577191811,0.09993868577191811,0.11584603901828591,0.12535860452406392,0.13582142891170765,0.07836773389431123,0.10381764379973135,0.12833557777977406,0.13572227303667755,0.14392603163324924,0.15266990538926095,0.15388894576415615,0.1618015391709994,0.16582119587193322,0.17215714245567892,0.176258636770238,0.18641660370104313,0.18683730518700173,0.1945502115883124,0.20035241764761733,0.2144385511495333,0.22905468509240198,0.242945867346025,0.25671897188184156,0.2718499510159803
87,0.09993868577191811,0.09993868577191811,0.09993868577191811,0.09993868577191811,0.09993868577191811,0.12114849010040851,0.12676197599861572,0.13884124654940497,0.13298880026970164,0.14635522780867533,0.14682531453048886,0.1534582681328085,0.15550046418976457,0.15888472275841978,0.16011224501667196,0.16388938822059693,0.16025086640385486,0.16844304244863315,0.17050111416070501,0.17636200026582988,0.17681454171533903,0.18233257665253888,0.1835517119360845,0.19053315128611104,0.23252748065580775,0.24638914347997914,0.26050171666537625,0.2718499510159803
150,0.09993868577191811,0.09993868577191811,0.09993868577191811,0.09993868577191811,0.10524113685404071,0.12255186157496031,0.12978179363631304,0.07676040192513467,0.11483610899350004,0.13662411253498116,0.14183198101891342,0.15054236912984,0.15132012451645824,0.15668800775101951,0.16112106329705075,0.16501141040788314,0.16421962508779622,0.17104824055583476,0.17580627734081772,0.17985376857288715,0.18272643167299682,0.18833919031756502,0.1938473250072341,0.20337366255487468,0.2360002762192135,0.24983241961393327,0.26428446144891093,0.2718499510159803
