trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7
7,0.12201057177760176,0.12201057177760176,0.12201057177760176,0.12764894755501932,0.13073508071018186,0.11121257360146883,0.12714835931493537,0.1424940128499954,0.16199262806131767,0.18378365974629196,0.20323435901576423,0.21895076450515194,0.25619050445007724,0.16098651008346374
27,0.12201057177760176,0.12201057177760176,0.12201057177760176,0.12952840614749184,0.1311373055644119,0.13613411209411055,0.13833262456849002,0.14139692142968222,0.14550846010505966,0.1494171371127131,0.15797279150131693,0.16735338509608036,0.20882626245412766,0.1659906436026764
52,0.12201057177760176,0.12201057177760176,0.12389003037007427,0.12993063100172186,0.11015168802469305,0.08411555419416468,0.10566760001543797,0.11769047590763873,0.12650934317714693,0.13490723371400304,0.14391039535359426,0.1529876564052459,0.1614620204581781,0.17099477712188904
110,0.12201057177760176,0.12201057177760176,0.1257694889625468,0.13033285585595186,0.08916607048497421,0.1114901109650833,0.12100180940130946,0.12889750320063595,0.13637937551767845,0.14084360957330522,0.14684405729535904,0.15184426298197065,0.1559823765642511,0.16034208191078786
