trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
18,0.1214199182627414,0.1214199182627414,0.1214199182627414,0.1214199182627414,0.1575435285581851,0.1729931897737585,0.1737838622350962,0.19087801674232505,0.206043273812559,0.2335855591861531,0.2551952416747026,0.284273034064898,0.3089166833663555,0.33545795305737597,0.37437634359087335,0.4016594216160825,0.4330567382643226,0.45656728172401667,0.47776483888498966
38,0.1214199182627414,0.1214199182627414,0.1214199182627414,0.12454734509932662,0.14157021184946786,0.15843169651946812,0.1692884981311133,0.17592910348101876,0.1778309306814928,0.1886799623902101,0.19898972091085296,0.23884975686120868,0.25750941840735714,0.27485398270480216,0.3017865319401978,0.4095087507781425,0.43893437412924613,0.46186667101425993,0.47776483888498966
78,0.1214199182627414,0.1214199182627414,0.1214199182627414,0.1355460729189461,0.10419638328928334,0.12931195324154313,0.14439195956510725,0.15546103087149957,0.16522982600908692,0.17275983509889922,0.18365475526439723,0.19342647965751936,0.20610215344835875,0.21425001235222832,0.2291967202895222,0.4173580799402026,0.44481200999416964,0.46716606030450314,0.47776483888498966
137,0.1214199182627414,0.1214199182627414,0.1214199182627414,0.1465448007385656,0.09354963569982898,0.11893306148076713,0.1340525227432668,0.14409283396514289,0.15224657010957365,0.1596089346614293,0.1657481568145536,0.2511715815119374,0.27078005325286736,0.2943131779715508,0.31542807095280234,0.42520740910226257,0.45068964585909316,0.4724654495947464,0.47776483888498966
