trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
12,0.18445047903232858,0.1862774369071207,0.1828919864370021,0.23201096408376798,0.22046181484192726,0.2356508173078599,0.221236775034439,0.2187819652220658,0.21582960801959278,0.21927686786097955,0.22415442290747817,0.22963767107101943,0.23260993921440373,0.26020718216720756,0.2949473873142303,0.2307608553300438,0.23724881759934288,0.2473453362256924,0.2515500147927381,0.26054948422157964,0.24791090309978536,0.2543028687827573,0.26130441853242714,0.2695053816065338,0.2828653253675273,0.29773905861273675
30,0.18445047903232858,0.18719091584451675,0.18028578226454675,0.20690880672376033,0.21734412520168847,0.21738842691633453,0.21678046753630942,0.21708422797648186,0.21907495189879975,0.21848055691673324,0.21871368684046896,0.22226881415210487,0.2264562458133671,0.23976445115095357,0.2598177878151945,0.22728228467137193,0.23170786815055414,0.24043976878692633,0.24470591842036787,0.2533286630072747,0.24881243375319315,0.25659732097083554,0.2625107412191839,0.2723995404568304,0.2866511383977274,0.3013901122051414
54,0.18445047903232858,0.18810439478191282,0.20512841590712272,0.2077608219694262,0.2027583908769235,0.20990445126121862,0.20968161774000096,0.21020123288827702,0.21334020162727563,0.213480981909173,0.21624042492247011,0.21516766580918614,0.22030255241233046,0.2193217201346996,0.2246881883161586,0.22380371401270008,0.2261669187017654,0.23353420134816022,0.23786182204799766,0.24610784179296977,0.24971396440660093,0.2588917731589137,0.26371706390594063,0.275293699307127,0.2904369514279275,0.30504116579754603
118,0.18536395796972466,0.18549819060945746,0.17999543885457264,0.18766596378319012,0.19583735333780647,0.19977976774152428,0.20345833276576458,0.2064433932707231,0.21198096938294467,0.2124204456313301,0.21669098241488122,0.21712875534421394,0.22108098293447748,0.22782041309573978,0.23423942598871567,0.24278976704813163,0.2542509036644585,0.2583941111651083,0.26777030543588454,0.24700937244637755,0.2520084165946791,0.26009809584567045,0.2666112227562372,0.27907951233732714,0.29408800502033217,0.30504116579754603
