trading_days_to_expiration,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
3,0.11234819004384741,0.11234819004384741,0.11234819004384741,0.11234819004384741,0.11234819004384741,0.11234819004384741,0.11234819004384741,0.12105674356381775,0.13714094258474718,0.13931574900501587,0.1282058607688976,0.09111570534427635,0.09159476491740517,0.11685718926831443,0.11160850757320624,0.1318808933858144,0.12452797380143331,0.1811287874814035,0.17761114428588012,0.24767103327658496,0.25798824100641926,0.28794885421140054,0.3195578116202339,0.3449620232830324,0.3519346902785947,0.4369110332502897,0.45861819993544745,0.5092172761869894,0.5584588434459368
21,0.11234819004384741,0.11234819004384741,0.11234819004384741,0.11234819004384741,0.11234819004384741,0.11234819004384741,0.11234819004384741,0.1254110203238029,0.1408287653352267,0.13671532946467066,0.14657375682838997,0.12057256714469552,0.1348685316158369,0.1410648017145613,0.1445586143934594,0.15070043015557172,0.15528184839148512,0.16809215142926995,0.1838394546465293,0.20173213719003466,0.2071928769203833,0.2233522138575552,0.23972072166038946,0.25398980742481714,0.257706986783876,0.44233782492157914,0.47126796899833295,0.5215276680017262,0.5584588434459368
62,0.11234819004384741,0.11234819004384741,0.11234819004384741,0.11234819004384741,0.11234819004384741,0.11234819004384741,0.11234819004384741,0.1297652970837881,0.14451658808570625,0.13411490992432545,0.16494165288788237,0.14093104557417732,0.1430628126526055,0.1461325703541123,0.1467443748092565,0.14961482187520764,0.15007383364813018,0.1524824170800965,0.15331720718667669,0.15579324110348436,0.1563975128343473,0.15875557350370983,0.15988363170054504,0.16301759156660195,0.1634792832891573,0.4477646165928686,0.4839177380612184,0.5338380598164632,0.5584588434459368
125,0.11234819004384741,0.11234819004384741,0.11234819004384741,0.11234819004384741,0.11234819004384741,0.11234819004384741,0.11670246680383259,0.13345311983426764,0.14191616854536104,0.10983796470940518,0.12955015080342025,0.13536076585599674,0.14533340783406656,0.14705362537520408,0.15044372162680902,0.15362323651512422,0.15520402405497402,0.1579848666264279,0.1612105859319716,0.2068907410549518,0.2221731835228739,0.23915669256197186,0.2524228274917887,0.2574761409225983,0.30019515826972354,0.453191408264158,0.4965675071241039,0.5461484516312,0.5584588434459368
