trading_days_to_expiration,-4,-3,-2,-1,0,1
27,0.2972967734422207,0.28018662524023824,0.29583782461626695,0.2882602783068631,0.3030821771047054,0.29341746120329515
46,0.26279361360260145,0.2673095031354855,0.27502226827851795,0.2815899027137085,0.2808100564734027,0.2849559474193489
89,0.27248660568467103,0.2770154376150669,0.28073543032592885,0.28334511377417615,0.2890178119531729,0.28501956482688007
152,0.26948458009733894,0.27351942511291794,0.27646154563961495,0.2820333327033681,0.2810141997685786,0.2824930567614566
