trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
14,0.08584616793499401,0.09612686391345289,0.1255030261121585,0.1420808905947099,0.09375851602220714,0.13867249524915834,0.14928482304546067,0.14711088089954644,0.15105618376223554,0.1514345984655066,0.15795506305953122,0.15338469017498696,0.16372612878762066,0.1633115446911325,0.17063031890723598,0.1677663755385184,0.18202928848250885,0.18134682936246285,0.20256741199021902,0.1952333056311105,0.22094010457231866,0.21954463650301373,0.24435123692702126,0.24841620455720909,0.19285542972961828,0.2198651513471125,0.22954661376295343,0.23710093401453602
33,0.08584616793499401,0.10640755989191175,0.12403710037548747,0.14671583675538247,0.12502163170594985,0.15133941720208305,0.15172470220998396,0.15596339110593888,0.15733455631759535,0.16142914387569868,0.16430067983421062,0.16696746240947735,0.1735165751712061,0.17812819273184605,0.17118402222435425,0.16841212330398303,0.17701058553872445,0.17826803281604087,0.1905128371096253,0.19055815951631883,0.20311533517216473,0.20560770809969242,0.21880808983002326,0.22547387034635247,0.20354582373966693,0.22267961814581094,0.23157287817217548,0.2388518297311053
53,0.08584616793499401,0.11668825587037063,0.12257117463881646,0.15135078291605505,0.15628474738969256,0.1566738447024047,0.15637015333267845,0.16040757150912724,0.15756927889803388,0.1595013672696925,0.15903377535607435,0.15993482544208468,0.16208632448378474,0.1641044956352748,0.17173772554147249,0.1690578710694477,0.17199188259494008,0.1751892362696189,0.17845826222903155,0.18588301340152713,0.18529056577201083,0.19167077969637109,0.19326494273302525,0.20253153613549585,0.21423621774971557,0.2254940849445094,0.2335991425813975,0.24060272544767458
112,0.08584616793499401,0.1269689518488295,0.13744594443403732,0.14598314421433928,0.14746038263949476,0.14737699758437364,0.1512700078660174,0.1530530640510712,0.1543851534970347,0.1559265028914214,0.15683688040205465,0.15802616311126,0.15957282881100746,0.1611036128105398,0.16257470723922016,0.16342664249917344,0.16535621961643437,0.16677066534345927,0.1686467957055884,0.171652892783531,0.17160721444965873,0.17494581700414985,0.17589541886116133,0.18216503571956963,0.21705068454841403,0.22752034935373142,0.23535003829796677,0.24060272544767458
