trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2
23,0.20727958669836272,0.26785256178332506,0.24741006947917116,0.23274532820864732,0.21940614049689236,0.22088254025340656,0.2238510651596409,0.2288923696023012
42,0.20727958669836272,0.23316183047274378,0.23263601362528455,0.23095163648017017,0.2377603120026149,0.23637643202898997,0.23281798552511723,0.23376157759831898
85,0.20727958669836272,0.2025971211340294,0.20625087984471316,0.21423676255537918,0.2161162281618972,0.21802958307293885,0.22118698815224108,0.22537944002546004
148,0.20727958669836272,0.2237541137313923,0.22569422265877437,0.21321798626566432,0.21475914873370738,0.21650904187494685,0.22478780435365722,0.22537944002546004
