trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2
10,0.16677034208535096,0.16776036322410878,0.1814645036856407,0.19460407165231242,0.14854279948220786,0.19606793716430784,0.18987818510211446,0.1984172062504517,0.20083369094827985
29,0.16677034208535096,0.16875038436286657,0.15895057096226684,0.19227733016331827,0.21169619127607303,0.21573053367119185,0.21575151340692625,0.21299735083539684,0.21293074790186914
72,0.16677034208535096,0.1697404055016244,0.1810759500003267,0.20075932812883138,0.21107042331853668,0.19579719347782001,0.20228245133812897,0.21267263238760395,0.213300731957863
135,0.16677034208535096,0.16357338925015788,0.1969308131413066,0.1825987583093606,0.2074056204946382,0.2084812447158481,0.2168286675316005,0.218062801089457,0.213300731957863
