trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
25,0.09217360661255096,0.09217360661255096,0.09217360661255096,0.09217360661255096,0.09217360661255096,0.10054482326453529,0.11999956889121709,0.11961379731014432,0.14829927688314887,0.11128298718296414,0.14348814168187937,0.1564738344607893,0.1679339045506511,0.17765570341290152,0.18725610452220867,0.19985438064040859,0.2101282449606812,0.22131577373641112,0.2318898506831805,0.25952146383990643,0.2816926338878104,0.30269213056710587,0.32883937582335176,0.360298512349134
41,0.09217360661255096,0.09217360661255096,0.09217360661255096,0.09217360661255096,0.09217360661255096,0.10891603991651963,0.11434066456194589,0.09642817903180524,0.13905469595908043,0.15568716526425894,0.1675356416679225,0.17312967793931514,0.18003330537483372,0.18160078819393585,0.18751647987207928,0.19721371186359268,0.2043891448846061,0.21184505305109022,0.21918152467884844,0.23677106660161218,0.28694250805763427,0.30922894188116734,0.3367041599547973,0.360298512349134
79,0.09217360661255096,0.09217360661255096,0.09217360661255096,0.09217360661255096,0.09217360661255096,0.11728725656850396,0.10868176023267469,0.13565302445547361,0.1559170247537681,0.16288501666272473,0.17205636283475098,0.17804258196785067,0.18028971967476334,0.18753610777954588,0.19004745801664868,0.19457304308677678,0.19865004480853102,0.20237433236576932,0.20647319867451636,0.21402066936331796,0.29219238222745814,0.3157657531952288,0.3445689440862429,0.360298512349134
143,0.09217360661255096,0.09217360661255096,0.09217360661255096,0.09217360661255096,0.09217360661255096,0.1256584732204883,0.14279941558848339,0.1575438578072173,0.162216794422575,0.1697595817434474,0.16964635702529965,0.17835930260461003,0.1790586621347483,0.1846667570612898,0.18728623380437276,0.202350644023729,0.20998290927247107,0.2171320915244749,0.2329973312572114,0.2478566516255642,0.297442256397282,0.3223025645092903,0.3524337282176885,0.360298512349134
