trading_days_to_expiration,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
21,0.37697657086167163,0.2532024200037997,0.28132174878669025,0.30944107756958084,0.23900268844028913,0.16856429931099742,0.2032123641061845,0.17142214835099703,0.15965015980261296,0.16796037371777273,0.19032576409168497,0.1598761351421982,0.16257720162016737,0.16073324707620681,0.15944822625971178,0.16164215224854303,0.16249749199938002,0.165913335442027,0.1656399596077986,0.17006884847977466,0.17020134877369802,0.17286857632607525,0.1744960215999051,0.17699600425400905,0.17294775625947836,0.19243323618068872,0.19660103178751287,0.21566996606947647,0.23299659039888562,0.2617380315221577
41,0.3460330331472037,0.26023225219952234,0.2883515809824129,0.2918314802872579,0.2213930911579662,0.1772263155097942,0.19526481016738764,0.168479151213901,0.1617277132814029,0.1735517213112508,0.14836467144742457,0.15546015886859285,0.15392279808342846,0.15335235085954585,0.1556407087425374,0.15495222736758948,0.15567606373328025,0.15744738024728097,0.15839891029438577,0.16179569699783267,0.16130050306271104,0.16432913094497467,0.16728975878449653,0.1697957683562167,0.17688996541482968,0.19347518508239475,0.20136826535800378,0.22000162215182875,0.24018195067970363,0.2617380315221577
86,0.3150894954327357,0.267262084395245,0.29538141317813554,0.274221883004935,0.20378349387564326,0.18588833170859098,0.18731725622859077,0.165536154076805,0.16380526676019286,0.17914306890472886,0.08803478315127275,0.1370817539083785,0.1454137736982423,0.14614982385459466,0.1466293897437533,0.1488134425401213,0.14816824999111824,0.14976818780072298,0.14925096043303532,0.15042271746554145,0.15239965735172406,0.1557896855638741,0.160083495969088,0.16259553245842437,0.180832174570181,0.1945171339841008,0.20613549892849467,0.22433327823418103,0.24736731096052167,0.2617380315221577
145,0.28414595771826767,0.27429191659096763,0.3024112453738582,0.2566122857226121,0.18617389659332034,0.19455034790738773,0.1793697022897939,0.162593156939709,0.1658828202389828,0.1847344164982069,0.12395545914673547,0.07981737738063152,0.10156422931146784,0.11052462931100032,0.1160823970719816,0.1176305087640296,0.12266735205107326,0.12681226615807026,0.12932988134535126,0.13149027148801654,0.16263411683889967,0.1651428535818896,0.16853975011154854,0.16777164435895137,0.18663270537543486,0.19555908288580684,0.21090273249898556,0.22866493431653334,0.2545526712413397,0.2617380315221577
