trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
3,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08380721597935675,0.07377964400291079,0.11250326287104993,0.1223849734834111,0.11184950952233726,0.14727679480545627,0.17576911126036152,0.19773244854535385,0.254029632580287,0.3348575334896298,0.42891363374057867,0.5178202646551466,0.602672853408279,0.18309350529774993,0.19045283378995903,0.19886408532629818,0.20716131378858182,0.21493806146166095,0.22113816750836945,0.23041753627851305,0.24145160494002954,0.25402133416777306
25,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08570123548669731,0.09549038273930244,0.11666353022268063,0.12017830507403654,0.1365927691664945,0.14972510494946764,0.15747315850815027,0.16485636242437712,0.1713682966648713,0.2500135083089348,0.29718746058355805,0.3450383966357651,0.39138066121818016,0.18459602343258427,0.19262997990122924,0.20089256498319752,0.2092814483628243,0.21670630072395802,0.22246998126942666,0.23372540690252766,0.24366076864677316,0.2580970350749012
45,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08759525499403786,0.11720112147569409,0.12082379757431132,0.13406573443401862,0.13707493456814365,0.14681385361581004,0.1495672248015968,0.15629785210602057,0.1576612727542959,0.16516948312823979,0.16546128742653748,0.17225652861638355,0.18008846902808123,0.18609854156741862,0.19480712601249944,0.2029210446400969,0.2114015829370668,0.2184745399862551,0.22380179503048384,0.23703327752654227,0.2458699323535168,0.26217273598202934
108,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08001917696467563,0.08191319647201618,0.05206890526651914,0.10834299551941924,0.12459164189278567,0.13959333045050665,0.14769635790753569,0.15499447671329414,0.1612170568739433,0.16688194252830155,0.17622113509328297,0.18425461905579846,0.19135198553036645,0.20015420071239395,0.18159098716291558,0.18827568767868882,0.1968356056693988,0.20504117921433937,0.21316982219936387,0.21980635374731228,0.22710966565449844,0.23924244123328592,0.24994563326064495,0.26217273598202934
