trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
17,0.09077705604763793,0.09077705604763793,0.09077705604763793,0.09077705604763793,0.09077705604763793,0.09077705604763793,0.11487692807267284,0.13103162608527344,0.14257490814054866,0.16913479956199054,0.19174199953011786,0.21878412158726665,0.24123343927846833,0.27127096281531127,0.2857173851470508,0.321059871672255,0.33889229541576227,0.3643630038944307
42,0.09077705604763793,0.09077705604763793,0.09077705604763793,0.09077705604763793,0.09077705604763793,0.062044032929242175,0.0900664117109863,0.10473682089185793,0.1305762404516184,0.14727994396833138,0.1620459514674803,0.22439645101006706,0.24874282016267907,0.27488256839824615,0.29455300677835183,0.32551797760813184,0.3452599725354294,0.3643630038944307
85,0.09077705604763793,0.09077705604763793,0.09077705604763793,0.09077705604763793,0.09077705604763793,0.07234931180523228,0.0973031530641395,0.10888097203318862,0.11857757276268813,0.1254250883746722,0.13234990340484273,0.2300087804328675,0.2562522010468898,0.27849417398118104,0.3033886284096529,0.32997608354400865,0.3516276496550965,0.3643630038944307
145,0.09077705604763793,0.09077705604763793,0.09077705604763793,0.09077705604763793,0.09077705604763793,0.09361311993895256,0.05326748788177476,0.07537800684647979,0.08766590546078311,0.15858354395239505,0.1755670124960547,0.23562110985566792,0.26376158193110055,0.2821057795641159,0.312224250040954,0.33443418947988546,0.3579953267747636,0.3643630038944307
