trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
4,0.14799600006495792,0.14799600006495792,0.14799600006495792,0.14799600006495792,0.13093736031478234,0.1956054679013573,0.17174722227180164,0.18636970092719615,0.20528293889435334,0.2483565599528365,0.29226439259331566,0.330515195341912,0.36227834393700914,0.39495935934362797,0.4128547143018948,0.18915181506074843
24,0.14799600006495792,0.14799600006495792,0.14799600006495792,0.14799600006495792,0.16383996504392823,0.1701984341260309,0.1691640784345402,0.17430126915272018,0.17626365560123872,0.1846640375646635,0.19310774434575806,0.20050057104164165,0.21344169737785162,0.2276258229339162,0.3001288210830881,0.1943272910741839
49,0.14799600006495792,0.14799600006495792,0.14799600006495792,0.12301537782529717,0.13936172390605436,0.10019388051966623,0.11939480709973688,0.13248437292729487,0.1414830518482992,0.1494283032127976,0.1550812493573765,0.1625606719294721,0.17238064699423444,0.17868065777616002,0.1874029278642814,0.19950276708761933
107,0.14799600006495792,0.14799600006495792,0.14799600006495792,0.09803475558563644,0.1148834827681805,0.13028640585605736,0.13970952845980722,0.1452641976442325,0.1516379386922389,0.15590806101289512,0.16206289218452422,0.16808554533039888,0.1737086183454281,0.1770460832883287,0.183976339047313,0.19950276708761933
