trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
15,0.2108025294018683,0.2108025294018683,0.2572011842926351,0.2229440549893817,0.21851512103542828,0.21890331129166932,0.23115399280151,0.23044379518227287,0.2320071449697507,0.2387122458430077,0.24154190165409323,0.24891120176593115,0.2537173795318906,0.2610190355570022,0.21445215875035245,0.21845728941933873,0.2226381527602304,0.23962216965171884,0.25847329167777977,0.2800531438867876,0.29648384211042966,0.3180566016944574,0.34368835249822954,0.36917469603116815
39,0.2108025294018683,0.2108025294018683,0.2521822159083337,0.2223683801588934,0.22421938617831066,0.22517437787558586,0.2207522855299496,0.2198290701106511,0.2161469768502579,0.2231878514250357,0.21682552731635482,0.21895534240671544,0.21891468949291637,0.2237825583506309,0.22667396565717274,0.2308369893710298,0.23511164193624176,0.24112567889021122,0.26425582927363594,0.2853189154245048,0.30020548433907124,0.32400697414625274,0.35024881194888846,0.3754833240585947
99,0.2108025294018683,0.22626874769879057,0.242436162268683,0.11810435898947445,0.14657988159737953,0.1449871818072706,0.15445580929788688,0.1674549458497691,0.16998675595912976,0.17711462589674024,0.17984319862288767,0.18256502079758216,0.1865717391571267,0.19000854493671185,0.19369788951595654,0.19769117440820771,0.23661515117473414,0.2469082164860674,0.2695216008113532,0.2890405576531464,0.3061558567908666,0.33056743359691165,0.356557439976315,0.3754833240585947
157,0.2108025294018683,0.24173496599571284,0.23269010862903236,0.11105387065987989,0.1329599703875014,0.14879339973423375,0.15719809989782244,0.1639193415593725,0.16696342988113685,0.17041477213251455,0.17280322789195693,0.17544640609978537,0.1777513659934124,0.20223035184353214,0.20607758946764762,0.21016466358421906,0.2381186604132265,0.2526907540819236,0.27478737234907036,0.29276219988178803,0.31210622924266196,0.3371278930475706,0.36286606800374155,0.3754833240585947
