trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
8,0.4897594985824967,0.4216688928545887,0.2854876813987727,0.1493064699429567,0.1102877848245619,0.13022104986126265,0.17051694812669793,0.1790715440581731,0.17669389451490244,0.17331665348106723,0.17685877409303594,0.1809974508702222,0.18091729078218,0.17906147112242074,0.18501345939619868,0.21929210194333,0.23452668683182445,0.26595055864822703,0.27884515411622246,0.3236596483882574,0.32971188828948955,0.3626974142345356,0.37105644684429706,0.4002880050379909,0.42374387110744693,0.4699402261753467,0.4937199573649096,0.5206707544459693,0.5439803358406432,0.5923122090549344
33,0.4897594985824967,0.3876235899906347,0.25144237853481866,0.11526116707900269,0.14288347084961803,0.1630316592230635,0.17239972158955974,0.17766462151365925,0.17909355198076207,0.18185394575431457,0.18387759281055122,0.18586475451313483,0.1992115207229313,0.2156340298687181,0.19217486795915795,0.21160458665923793,0.22443389832568283,0.2691742075152259,0.2900487776842312,0.32517270836356543,0.33795826977575105,0.364787172386976,0.3783643363927205,0.4061519715553549,0.43529295987442185,0.4758851589727374,0.5004576566351745,0.5264981497946378,0.556063304144216,0.5923122090549344
77,0.4897594985824967,0.3535782871266807,0.2173970756708647,0.14473498772179993,0.1620829758396729,0.16923703642264082,0.17158176363091876,0.17710856569929856,0.1805334918500925,0.18430754219145715,0.18678556251794742,0.18872278011257398,0.19245031450256114,0.19603983567796754,0.1993362765221172,0.2039170713751459,0.21434110981954121,0.27239785638222475,0.30125240125223995,0.3266857683388735,0.3462046512620126,0.36687693053941633,0.385672225941144,0.4120159380727189,0.4468420486413968,0.48183009177012814,0.5071953559054394,0.5323255451433062,0.5681462724477888,0.5923122090549344
137,0.45571419571854266,0.3195329842627267,0.18335177280691067,0.07769209879950578,0.09741044049946176,0.13030573990189318,0.14398405919585328,0.15127227374005955,0.1584260961826925,0.16317803014948554,0.16815782003367022,0.17457028567687796,0.17977828589389738,0.1905266475370831,0.2093141892327236,0.21922187910348517,0.24014583423388414,0.2756215052492236,0.31245602482024865,0.3281988283141815,0.3544510327482741,0.36896668869185667,0.39298011548956746,0.41787990459008295,0.4583911374083718,0.48777502456751887,0.5139330551757044,0.5381529404919747,0.5802292407513616,0.5923122090549344
