trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
14,0.20931663625297678,0.25338286896008555,0.2482902368265767,0.24609826375082808,0.245651018390997,0.24155682435052978,0.23953321935232735,0.2474456965934091,0.24971171977107026,0.25936901388093714,0.25949725974306204,0.26614833652293396,0.2894718361985235,0.3411253489701598,0.25611073060696044,0.2622954613484947,0.2670994479686194,0.2747654991077785,0.25353251182071723,0.25930308074091135,0.26505275672842576,0.2718427764950715,0.2784915193345226,0.2867601398833105,0.30039775984194156,0.3151694013090688
32,0.20931663625297678,0.22569098274166072,0.22849447585905625,0.23309960138045452,0.2305782018095305,0.22782105845868392,0.23275166992238105,0.23258706912617888,0.23636248671145416,0.23839248403470278,0.24134158649963616,0.2509312422725136,0.2627839252895178,0.2888064894770953,0.25044050782480304,0.2502878766644356,0.2554731582255064,0.26307707295877975,0.25460444432618534,0.26111643269554025,0.266114242767554,0.2741763003392661,0.27948236691005357,0.28990360258217346,0.3040731071223941,0.31887987476217977
56,0.20931663625297678,0.21306658319181432,0.21742304099809093,0.22261335034745844,0.22133425503066873,0.22489671399907374,0.22629327726026854,0.22441113659047202,0.22728314705330732,0.23139809739644238,0.2384880667077198,0.23571414802209326,0.23609601438051206,0.23648762998403078,0.24477028504264559,0.2382802919803765,0.24384686848239343,0.25138864680978096,0.25567637683165345,0.2629297846501692,0.26717572880668233,0.27650982418346065,0.28047321448558454,0.2930470652810364,0.3077484544028467,0.3225903482152908
120,0.20225512607248725,0.2106237993699548,0.21378443927731508,0.21836157299665515,0.21884270304367803,0.219956246584754,0.22470204627311774,0.22995575735570084,0.2324902688656399,0.23365462148344973,0.23763643481538282,0.2444892461371643,0.25354833998261644,0.2617809533891179,0.2743030460325538,0.27872573771173237,0.28645392525677726,0.25246057931524907,0.2574897287862824,0.2639912706892975,0.2695092526508769,0.2775006717589916,0.2836166771844475,0.296722412561489,0.31145892785595775,0.3225903482152908
