trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
1,0.5690294945270212,0.5690294945270212,0.5690294945270212,0.5690294945270212,0.5690294945270212,0.5690294945270212,0.015427052268802607,0.20497788702039318,0.36955316062896193,0.522307762764577,0.1878297423446672,0.20787026909360468,0.2547229318011175,0.27601112333777034,0.3003835610560557,0.3137451471840089,0.3961812456406263,0.41865118567810505,0.4335351247638266
19,0.5690294945270212,0.5690294945270212,0.5690294945270212,0.5690294945270212,0.5690294945270212,0.11575473153766236,0.14368809655687942,0.16209359218204725,0.1787270886076956,0.2039816642536863,0.2284923113677898,0.2615719014126727,0.29279617834231575,0.3189482994454742,0.3505276315934436,0.36186888345779056,0.4076186997015715,0.42232868100361626,0.43727060601723006
79,0.5690294945270212,0.5690294945270212,0.5690294945270212,0.5690294945270212,0.5690294945270212,0.0970270637060116,0.12154972611574019,0.13588926122010297,0.14805807798549436,0.15861963660735567,0.16736827753513903,0.17857643871872106,0.19013677112236263,0.2000954199812798,0.21749767463644568,0.37330633751873576,0.4112961950270827,0.4260641622570197,0.43727060601723006
138,0.5690294945270212,0.5690294945270212,0.5690294945270212,0.5690294945270212,0.5690294945270212,0.09295711565057721,0.11503620071703788,0.12887907443139945,0.1386390248230628,0.1471671733215446,0.15416863677453665,0.2166496852599193,0.2330739472300665,0.25023949051866773,0.2656214109102273,0.384743791579681,0.4149736903525939,0.42979964351042316,0.43727060601723006
