trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
15,0.20867970859933074,0.20867970859933074,0.273315120859773,0.26564817682678693,0.26482064284785894,0.25708050766192403,0.256422617647471,0.25656667791740845,0.26225691965726355,0.26454960115169457,0.26894067392760684,0.2834460696606301,0.29184101433744225,0.304760656142135,0.3120750524378002,0.3490051459163721,0.23465896254918656,0.273718279027521,0.284541803723963,0.29816383653236256,0.3125330585195999,0.3265892579239349,0.34619182136907384,0.3700604172664602
35,0.20867970859933074,0.20927173160579132,0.2251296308258256,0.22442166456301518,0.2347643184913124,0.23375444150777722,0.23524873219972994,0.2375288697904912,0.23480357596969842,0.23526222602693497,0.24139367676386692,0.24380893444133517,0.26802386240836984,0.27814603338099936,0.2850035348175918,0.3064917645866577,0.2519209693091799,0.27598593050669484,0.2876859145930102,0.30183074206751515,0.316050763978066,0.33009965216763626,0.3524827088479419,0.3757038277362853
59,0.20867970859933074,0.18587420836008167,0.2007770323620961,0.20780636025230623,0.2129229732539508,0.21698494942921354,0.22122550761418813,0.22464367355972004,0.22739525996273827,0.23324230465737056,0.23732228054233948,0.24412757032958507,0.24420671047929748,0.2515314106198637,0.2579320171973834,0.2639783832569433,0.26918297606917324,0.2782535819858687,0.29083002546205733,0.30549764760266773,0.31956846943653205,0.3336100464113377,0.35877359632681,0.3813472382061104
119,0.20867970859933074,0.0975670579822226,0.13723160428845357,0.15264924124567344,0.16738178836291706,0.1764405756508275,0.18085413108684367,0.18701822905717538,0.19160099665800337,0.19580924796965585,0.20083978453758447,0.20450268955748702,0.2058463036165532,0.20907082687301798,0.2140512166245977,0.2173969557891932,0.2714506275483471,0.28139769285491584,0.2944969309972099,0.3090153530611338,0.3230788636802335,0.33990093389020576,0.3644170067966351,0.3813472382061104
