trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
12,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.18024166117800686,0.20928848662402003,0.18495654793466806,0.18037483175742255,0.21660059540599635,0.24446802075127388,0.2596258388008937,0.2802115056374125,0.2968308210049039,0.3025123372577035,0.3013110281621599,0.3179585228470706,0.34235726576998116,0.3616942646247329,0.3743666305070414,0.4044696937852624,0.40368708077226595,0.4480720279664907,0.49276135665594933,0.5198464289916385,0.5503576094996266,0.6112832144980013,0.6544223920147563,0.6768442775521736
36,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.1871251834871192,0.21638419886517002,0.15037553891436514,0.19310914009184205,0.223379311092528,0.23613622118774352,0.25082339156164585,0.2626348718866024,0.2752717387117804,0.3024955113768124,0.3065884838770371,0.31828615940746374,0.3355503754388346,0.3490558583395579,0.357481153948738,0.40427404053201327,0.41478331757082215,0.4592443601388554,0.4995326247398716,0.5274742241186355,0.5655890107492203,0.62206800887719,0.6600278633991106,0.6768442775521736
71,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.19400870579623153,0.22347991110632,0.24059504884033428,0.26402920601377805,0.25984458807062455,0.27149269661699005,0.28065802683311186,0.29071817104716613,0.30512123131435126,0.30247868549592133,0.31186593959191433,0.31861379596785694,0.3287434851076881,0.3364174520543828,0.34059567739043456,0.40407838727876416,0.4258795543693783,0.47041669231122,0.506303892823794,0.5351020192456326,0.580820411998814,0.6328528032563787,0.6656333347834649,0.6768442775521736
132,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.15318430405951503,0.17335813886889453,0.20219277438287003,0.21953755695497099,0.23840140489490916,0.2495709755316019,0.2586964761926517,0.2662190372791259,0.27891797557606907,0.2835621643768295,0.2855454086740312,0.2943275843265119,0.31491223121949247,0.3304855308689191,0.3452188748662105,0.3553920412807121,0.37253268558784847,0.40388273402551506,0.4369757911679345,0.48158902448358465,0.5130751609077162,0.5427298143726296,0.5960518132484076,0.6436375976355675,0.6712388061678193,0.6768442775521736
