trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
12,0.21310439249726945,0.17968975937053885,0.23967885898645658,0.1807263801164142,0.18009973131787807,0.20250999453768775,0.2159252906217725,0.17974925707527892,0.16718140961622224,0.16092674058828285,0.15793973948568554,0.15473440271718,0.1660503873003408,0.16835224286024744,0.18963398815589505,0.19908715268938343,0.21702758719571758,0.22719641710718003,0.24379413942710063,0.2501761895677731,0.27126964217787386,0.3146548875044116,0.2197869614619261
27,0.21310439249726945,0.1869764674322032,0.22264949054034427,0.18432207891232316,0.18940309556612706,0.1993257642360104,0.22308485852885468,0.21272929047195874,0.20053238030995538,0.18667506265025993,0.17662000422566093,0.18257200689448821,0.18447143568578497,0.19200495339696616,0.2048001638964115,0.23051103384323104,0.20751932762832404,0.21482158913209054,0.22489873396542942,0.2298616165010136,0.2422231330682938,0.2660552840073685,0.22095260193772648
47,0.21310439249726945,0.19426317549386757,0.205620122094232,0.18791777770823212,0.198706459814376,0.19614153393433303,0.18690716787900774,0.19017182394707322,0.18791971028099239,0.18757844839490317,0.1880370505226395,0.1883420010088772,0.18931568443502478,0.1910633726426055,0.1924212398518882,0.1955674644093452,0.19801106806093047,0.20244676115700103,0.2060033285037582,0.20954704343425415,0.21317662395871376,0.21745568051032535,0.22211824241352687
106,0.17240305130887448,0.17151982714656297,0.17713068132050525,0.219135601668448,0.18777784605129647,0.1937841485901917,0.17954931648987402,0.18162823526790245,0.18217244172270747,0.18390048111753704,0.18509853453472783,0.18492285049972218,0.18641075391061362,0.18656406785742707,0.18823345562539895,0.18865938042707597,0.1901596116186416,0.19124125946110532,0.19227358042290207,0.19245299261157015,0.19688448461233016,0.21862132098612574,0.22211824241352687
