trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,0.25602023648965455,0.24956184405798032,0.25845380880199215,0.2431080825696989,0.23964459423058834,0.24082607340597864,0.23130328971125114,0.22731967415604032,0.22853919290706926,0.2318422772212629,0.23413888134065647,0.239560928547559,0.2528542850567314,0.26205626442294044,0.2820906501085119,0.293719130216651,0.3249351201897197,0.3379371644082547,0.35837129202806967,0.3581166303425852,0.39810859015987193,0.39135772714479056,0.4213486569196704,0.4458374416719485,0.4468707637491162,0.46914353773452,0.5110728449465507
34,0.23180370817590645,0.22810443761926574,0.23129192229932147,0.23043118098159315,0.22039880591694047,0.21988875063862012,0.22271088490000476,0.2250347399136691,0.22032811560723556,0.21786359892862706,0.22204609009674484,0.22939005029170048,0.24458091019438558,0.2559355495538884,0.24900023964859405,0.2568037222573193,0.2737963918655453,0.279758447080757,0.2916985515363336,0.2920937197959016,0.3137606629046601,0.3130480211013722,0.3295611394708533,0.34304873329175056,0.3544877104288361,0.47962586453752765,0.5110728449465507
70,0.20758717986215836,0.2066470311805512,0.20664247767279323,0.2120361021199292,0.21489656958946135,0.22527866062853238,0.21091968553545345,0.21266457997484384,0.21165182293669405,0.21365381249635063,0.21296448250744218,0.21642765734057337,0.21597206585639755,0.21647600571754166,0.21590982918867618,0.21988831429798755,0.2226576635413708,0.22157972975325926,0.22502581104459754,0.22607080924921805,0.22941273564944822,0.2347383150579538,0.23777362202203622,0.2402600249115526,0.26210465710855596,0.49010819134053535,0.5110728449465507
139,0.22857451196006934,0.18143728030723466,0.187767899587178,0.18897732677531592,0.19231036073653376,0.19434104310591155,0.19505561725464834,0.19690654912374142,0.20237280285270767,0.20194399352255055,0.20251577235763063,0.20608134517838558,0.20663520451271084,0.2492833279130268,0.2548144797026636,0.2724117172438536,0.2802974139748128,0.2899755108906645,0.29157122069359137,0.312089699704545,0.3103852313971194,0.3280434859888121,0.34180553184699236,0.3435653943303344,0.365624097421538,0.500590518143543,0.5110728449465507
