trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
16,0.1412921158025638,0.14692321486337515,0.1694476111066206,0.17518528291457244,0.1781065622354886,0.19180236749694823,0.20245265171759302,0.2187859501449418,0.28777831402926773,0.33595564823335355,0.37392803659072554,0.3901226022368306,0.4045133196073267,0.4192075795478143,0.4160409998787423,0.4112395362690729,0.4180023744119463,0.41393763641384296,0.4218134999557654,0.4265385820596614,0.4354322625869849,0.430913689573592,0.46640010473315024,0.4468401771703431,0.45550660399735565,0.4872541050673537,0.5485209563995529,0.5929731203250221,0.6177679200882807,0.6347374824097529,0.7064131953641792,0.7083176849664268
36,0.1412921158025638,0.1525543139241865,0.17507871016743196,0.17242301975773702,0.18931463102691104,0.21381479382241494,0.1679424365347798,0.24372534820934696,0.28729452152768736,0.31262195716090235,0.3321667213894775,0.3658061187440439,0.37969314626923445,0.39242091033026366,0.3928174492461016,0.3978383753760507,0.40243933229521134,0.4058514238810942,0.41250500231172066,0.41556379035247465,0.42551617961426735,0.4260361610199178,0.44564272789556236,0.43799927579356734,0.4430256877588657,0.4668353559151788,0.5031057646788244,0.5297592256109829,0.5493559532885938,0.5633963581987348,0.6068563077005897,0.7083176849664268
76,0.1412921158025638,0.1581854129849979,0.1807098092282433,0.16966075660090157,0.20052269981833348,0.23582722014788166,0.2646679927941823,0.28959289808301303,0.3162431866871544,0.32136687236477846,0.33240354672109773,0.3414896352512572,0.35487297293114217,0.36563424111271303,0.36959389861346087,0.3844372144830286,0.38687629017847636,0.39776521134834547,0.4031965046676759,0.4045889986452879,0.4156000966415498,0.4211586324662437,0.42488535105797454,0.42915837441679155,0.43054477152037574,0.4464166067630039,0.4576905729580958,0.4665453308969435,0.48094398648890685,0.49205523398771667,0.5072994200370003,0.7083176849664268
135,0.1412921158025638,0.16381651204580924,0.1779475460714079,0.16689849344406615,0.16978994117148152,0.23696286690040622,0.26168158602396263,0.2750763093551683,0.2885288820930204,0.29752006250943774,0.29735643490054986,0.3176570336682347,0.32230470961392355,0.3321472494071576,0.31937795317062895,0.3368181121986818,0.34107179064043613,0.3440223414370914,0.34929331273717396,0.35876881908759006,0.361080409000182,0.36723259899806165,0.3787918041369188,0.4423324892070736,0.4588994382938647,0.4974687815812784,0.525331846641559,0.5421566254926121,0.5578407344493299,0.599234214675948,0.6078085525017136,0.7083176849664268
