trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
19,0.13613884635828652,0.13613884635828652,0.13613884635828652,0.13613884635828652,0.13613884635828652,0.13613884635828652,0.13613884635828652,0.15196270988105534,0.11604285714785167,0.1162775309374287,0.17695516486767282,0.20085120775188656,0.20829664731768155,0.2224386738080649,0.22160316205945987,0.23626968364906134,0.24028480438849042,0.24821680756754677,0.24966649843477717,0.25696482102653845,0.266988809094868,0.26920774844835027,0.2768811205515916,0.28446678863774016,0.315757839749863,0.32231140550606036,0.34475224163765295,0.3742117172720763,0.3990636680027518,0.4284785907995451,0.44367992973783943,0.45723002627300696
39,0.13613884635828652,0.13613884635828652,0.13613884635828652,0.13613884635828652,0.13613884635828652,0.13613884635828652,0.13613884635828652,0.15987464164243975,0.09017099901986543,0.17334723448475603,0.19609467194453567,0.21370278103053894,0.22078982465831073,0.23327280476976542,0.2299676327335641,0.24325720944704318,0.2466758377544863,0.2559671857384112,0.2585685927975518,0.272643035122215,0.28847765339412135,0.28766202560055154,0.2984823791670485,0.30772111541152947,0.3184367478626408,0.32360295805386685,0.35180200283224833,0.3816816220853523,0.4048576833085516,0.43635222662987627,0.4461224974404938,0.4609325358838447
98,0.13613884635828652,0.13613884635828652,0.13613884635828652,0.13613884635828652,0.13613884635828652,0.13613884635828652,0.13613884635828652,0.16778657340382416,0.18009643690741772,0.19811476624900543,0.2028316393755016,0.22243526254973653,0.21641973774992096,0.2198492259719943,0.22229463205309768,0.22750273765649873,0.23271605122581793,0.23186230970922797,0.22560839283518536,0.22401112049636138,0.23229919414394765,0.2336786033206777,0.23795813509016156,0.3104000235243073,0.3197283004104473,0.33065271924846223,0.3592719076455243,0.3874756373911521,0.4127313191388828,0.43879479433253066,0.44982500705133155,0.4609325358838447
159,0.13613884635828652,0.13613884635828652,0.13613884635828652,0.13613884635828652,0.13613884635828652,0.13613884635828652,0.14405077811967093,0.14191471527583793,0.16518046128926914,0.16355098130722043,0.18671220155894058,0.19840582835649395,0.19159515939973584,0.22072619401572707,0.22928215785107953,0.2338937710224946,0.24046642939668236,0.24076440407200259,0.2412866069308619,0.2454999647956147,0.25075347129614894,0.2552798619361346,0.26121246186395086,0.3130789316370851,0.32101985295825386,0.3377024804430576,0.36674181245880033,0.3932696526969519,0.4206049549692139,0.44123736203518504,0.4535275166621693,0.4609325358838447
