trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
4,0.12445731307612778,0.12445731307612778,0.12445731307612778,0.12445731307612778,0.12445731307612778,0.12445731307612778,0.12761984225236517,0.16396525754290295,0.1313549475118021,0.15673046657935746,0.17290583173854568,0.22878629116150567,0.21559670093020689,0.2209180343459193,0.22707724657171513,0.23197211541482038,0.2377811632972479,0.2478969308669759,0.2579813609248971
23,0.12445731307612778,0.12445731307612778,0.12445731307612778,0.12445731307612778,0.12445731307612778,0.12445731307612778,0.13078237142860252,0.17417634090772,0.1876193120889503,0.19562742927134116,0.1961249613600611,0.19985237054404642,0.21693909111714493,0.22223631086683748,0.2288385761636949,0.23265822024439325,0.23999958240888877,0.25073639554019905,0.2601841112806345
41,0.12445731307612778,0.12445731307612778,0.12445731307612778,0.12445731307612778,0.12445731307612778,0.12445731307612778,0.14485653045037647,0.16849480624692892,0.18464340934113377,0.19649052521321264,0.20577183720057163,0.21291192055633082,0.21828148130408298,0.22355458738775563,0.23059990575567466,0.23334432507396613,0.24221800152052966,0.25357586021342216,0.262386861636372
109,0.12445731307612778,0.12445731307612778,0.12445731307612778,0.12445731307612778,0.12445731307612778,0.12445731307612778,0.1537541741780859,0.1657340781365972,0.1778001204076214,0.18788424124810854,0.19080686917402204,0.21425431074326887,0.21959975782500113,0.22531591697973538,0.23128601058524753,0.23556274418560702,0.2450574661937528,0.2557786105691596,0.262386861636372
