trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
16,0.20444055595573737,0.2143559634665508,0.22421513857992656,0.22963977344052167,0.25097216663299543,0.27022269612306676,0.267317817336618,0.2748728391250739,0.273437476620421,0.2745930843754556,0.2763889212920544,0.2794345307275724,0.286460909069253,0.29423726559516616,0.3146720015399823,0.33612827823454017,0.3706124816753542,0.4113075596570851,0.27027195057179343,0.2713514716917636,0.2742909885904592,0.2802071802584224,0.2853617758553201,0.28764158083486213,0.2917650060120578,0.29785186356186993,0.3028235653678165,0.3097941485113429,0.3170162927376698,0.3225738728032911
38,0.20444055595573737,0.21729003055217966,0.2290763074587523,0.2433977879970553,0.2514045855201486,0.2599896992083004,0.2596589743435451,0.2603616344936192,0.2644042403367268,0.26838557670739904,0.26926174438593825,0.27086723383190286,0.2746437870361329,0.27832161252161364,0.2892035779822927,0.3007746580077997,0.3188982292815764,0.3408525133822359,0.2705222996781069,0.2716408831454352,0.2754713355861354,0.28198492909672784,0.2861613248154635,0.2879819343644897,0.2934863650710281,0.2991739332778057,0.30398734655485404,0.31211565889606857,0.3183058544661076,0.3240631011076639
58,0.20444055595573737,0.22022409763780848,0.233937476337578,0.24994252760779692,0.24578401121138857,0.2539103093042178,0.25325251244326774,0.2535093244463619,0.2584893709248416,0.2578258121879302,0.25936956706401604,0.2613184301382104,0.2628266650030129,0.2624059594480611,0.2637351544246031,0.2654210377810592,0.26718397688779855,0.27039746710738666,0.27077264878442037,0.27193029459910684,0.2766516825818116,0.28376267793503324,0.286960873775607,0.2883222878941173,0.29520772412999835,0.3004960029937415,0.3051511277418915,0.31443716928079424,0.31959541619454535,0.32555232941203677
121,0.211421896380922,0.21935396970110085,0.22902072298661313,0.23102487303164904,0.23106611401017352,0.2359585111144153,0.23907448779218207,0.24087210728813901,0.24463082087833524,0.24753515626689113,0.2492417686625968,0.2522287925285864,0.2518440751244099,0.2618291891614688,0.2586710803553182,0.262421753788087,0.26613277302913535,0.27002160146548,0.271062060238092,0.27311064159478304,0.278429431420117,0.2845622268951767,0.28730122730523455,0.29004364695308754,0.29652979384593414,0.301659784180779,0.3074726381266172,0.315726731009232,0.3210846444989182,0.32555232941203677
