trading_days_to_expiration,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2,0.19048836076422676,0.16871889437483406,0.15458496439538702,0.18020854125721597,0.9142349648839925,0.5787151314165768,0.21144810903622765,0.23345775885285783,0.20687296380343156,0.3819863318366529,0.3939821023085234,0.21005653542982644,0.30958938409526876,0.202162634654235,0.2006365674146344,0.11261188277386971,0.12574879537893643,0.12056309581670928,0.11501136360873623,0.13544781156797467,0.12265198428989402,0.1977810963247167,0.19730661395085203,0.25256832214653013,0.26631723239990346,0.32023324027866484,0.33213892107243176,0.38541916829185735,0.3968894824950641,0.45824528881111276,0.5770596415475437,0.5770596415475437,0.5770596415475437,0.5770596415475437,0.5770596415475437
18,0.19048836076422676,0.16518541187997232,0.15105148190052528,0.1770732180542996,0.6698767582686821,0.32580553966524206,0.25825188906499713,0.28427675968769167,0.2618671324987537,0.2487290827291055,0.24170547425201697,0.23424719030815083,0.22503799533879856,0.2179690894070606,0.21074273003775826,0.20733797280565044,0.20631516741009445,0.20090266830236592,0.20128867140628198,0.20049072027257742,0.20190474165929406,0.20484875685146567,0.20418255364781718,0.20763000625960804,0.2069396833360774,0.2114657426071181,0.2198490291756883,0.2914412794490515,0.29796176904998917,0.3345666050323681,0.5770596415475437,0.5770596415475437,0.5770596415475437,0.5770596415475437,0.5770596415475437
56,0.19048836076422676,0.16165192938511055,0.1475179994056635,0.1739378948513832,0.42551855165337177,0.21767746376081373,0.20381027576107674,0.19450306850764984,0.21433192598468903,0.20132631433770026,0.1990854807842809,0.194588829827749,0.19723015275924674,0.19214598659281376,0.19244335488906678,0.1920685717328284,0.1918162205768109,0.19092896417937485,0.19098340392426547,0.19171924110881153,0.19155506974964992,0.19117048496576955,0.19168267953782203,0.19300209077227892,0.1917480173976127,0.1949502214457549,0.19620311108171218,0.19746339060624568,0.19903405560491416,0.21088792125362354,0.5770596415475437,0.5770596415475437,0.5770596415475437,0.5770596415475437,0.5770596415475437
120,0.17225237686969583,0.1581184468902488,0.18334386446013237,0.1774362741333916,0.1811603450380614,0.16464432900745818,0.18263875801802398,0.15187879510810945,0.1826676437741442,0.1934408649809314,0.18586588055150208,0.1962815480691815,0.18635617990140937,0.19053040479151054,0.18404337175902016,0.1850409374829707,0.18492320016753133,0.18411159371319305,0.18398061344075323,0.1847448608925536,0.18446661388381758,0.18452602963222992,0.18543237048407857,0.18627594856356208,0.18731674136122664,0.18573812835154527,0.29081113968678474,0.2971764365506549,0.3286396722080135,0.39397378140058364,0.5770596415475437,0.5770596415475437,0.5770596415475437,0.5770596415475437,0.5770596415475437
