trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
24,0.14003392919534768,0.14003392919534768,0.14003392919534768,0.14003392919534768,0.1909600275939298,0.23377994688184348,0.2491196742059033,0.269283121300173,0.2790177862380788,0.29122301324529487,0.2995526357904739,0.2549091815018241,0.2787887468987933,0.28393856811558577,0.28800192354606435,0.2920611210413757,0.2964001561383905,0.30250071408227364
43,0.14003392919534768,0.14003392919534768,0.14003392919534768,0.16492972946912465,0.19226703067161904,0.22631388386934254,0.242263949286345,0.24987463954803235,0.25928312494388794,0.2650350006091393,0.28637863251552625,0.265480239080941,0.280157472018161,0.28514475360461433,0.2888274157722751,0.29326522756282064,0.2973655671654529,0.3045855820271527
61,0.14003392919534768,0.14003392919534768,0.14003392919534768,0.18982552974290162,0.1935740337493083,0.22812294204440256,0.24409430043719776,0.25271355548169727,0.2654394801210759,0.2643545748468372,0.2732046292405786,0.27605129666005784,0.2815261971375287,0.28635093909364284,0.28965290799848586,0.29446933408426557,0.2983309781925154,0.3066704499720318
129,0.14003392919534768,0.14003392919534768,0.14003392919534768,0.14794030632145988,0.17891791360112033,0.19511954058990819,0.201982436973767,0.22016368002212322,0.23686095249377442,0.23715310885667779,0.24433812392270726,0.27742002177942554,0.2827323826265572,0.2871764313198536,0.2908570145199308,0.29543474511132806,0.3004158461373945,0.3066704499720318
