trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7
6,0.10763678503183974,0.10763678503183974,0.10763678503183974,0.10763678503183974,0.12399878172149531,0.11014604812340871,0.12836570516441814,0.14992590352961083,0.16836722790189157,0.2004639240509309,0.23018811665506056,0.2461162296583698,0.28601294749552986,0.16218789793740554
26,0.10763678503183974,0.10763678503183974,0.10763678503183974,0.10763678503183974,0.12945278061804716,0.1359822380599649,0.13811370333042036,0.1418877703631563,0.14457345010355013,0.15023983848818587,0.15800995308785123,0.16413260866005097,0.22481511607357654,0.1673975172835317
51,0.10763678503183974,0.10763678503183974,0.10763678503183974,0.11309078392839159,0.5448230367235019,0.08764691442412083,0.10755639388924161,0.11944037481922559,0.12843833367534765,0.13617564683518388,0.14660520251097453,0.15453834579984602,0.16361728465162323,0.17260713662965785
109,0.10763678503183974,0.10763678503183974,0.10763678503183974,0.11854478282494345,0.09418970085668955,0.11278052856891486,0.12183000615688545,0.13127401353732288,0.136473842417362,0.14258415750124012,0.14792761239507177,0.15272232105159653,0.15697827859127939,0.16192913510663434
