trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
6,0.1972474811151956,0.1972474811151956,0.4146254126315496,0.12939669301840923,0.22326928471192428,0.18894023371435154,0.17663999079412046,0.17254796495230584,0.17427501452531502,0.1776880254763493,0.19638487661924162,0.21660814191860467,0.23355652522224093,0.260710012575873,0.19026655651957106,0.19222665354992854,0.1979986325749544,0.2005660843680842,0.20783312285719227,0.21628621600975845,0.21041543895696918,0.22261981405518996,0.2337142384739718,0.24606215297809314,0.3008793898924949,0.30157785149724803,0.31817019997417817,0.35086379729729095
30,0.1972474811151956,0.1972474811151956,0.18956738793279607,0.19031553981165608,0.19193236146021866,0.19022705531331197,0.18887962484124754,0.1861809863209957,0.1878963151481864,0.18849716463109747,0.1870268846083829,0.18392494609298893,0.1868528638668388,0.18646454161852763,0.18879599962077384,0.18893623895203218,0.19346640872625234,0.1920355196744852,0.19867716588166578,0.2042639290540146,0.21246594225795404,0.22600443798760195,0.2362841719694284,0.2493214799809814,0.3180653598629994,0.2960820153753309,0.3255329281737939,0.35930742033845664
94,0.1972474811151956,0.16335037915889639,0.16709529686622704,0.1737486498581562,0.17719972434523273,0.1774949032113402,0.1771729126290029,0.1816353864228673,0.1827720376096288,0.18348444976091968,0.18555171920178248,0.18675973292182482,0.1876610886456792,0.19320767031716546,0.19880748274572127,0.20706308027235854,0.2176272137552822,0.22614503680824521,0.2403307899212461,0.20631443235499947,0.21585056619036602,0.22857437148305856,0.23954349897231667,0.2665074499514859,0.31256952374108227,0.30344474357494666,0.3339765512149596,0.35930742033845664
154,0.1972474811151956,0.6396834373303032,0.06847784622516236,0.11042530685237492,0.12667136480931898,0.13684491578737135,0.14358272079556816,0.14904959305987264,0.15449927271345887,0.1595418223923226,0.16243784052401297,0.21015812907203288,0.2241855506107761,0.19173711341836824,0.1955170681478249,0.20253085642365648,0.2090966490616832,0.21698907983271873,0.22830850296550226,0.20836493565598432,0.21923519012277798,0.23114430497851518,0.24280282597520492,0.2836934199219904,0.30707368761916515,0.3108074717745624,0.34242017425612525,0.35930742033845664
