trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
20,0.14457234155268672,0.14457234155268672,0.14581264539787517,0.14829325308825209,0.150773860778629,0.16295854521779948,0.2110409092865602,0.2057275120043045,0.21093492899760982,0.2124472154690061,0.20689476209417834,0.20300419843170217,0.19931215992898293,0.19423708482999608,0.19325258348697136,0.20084331976646344,0.21601535707762726,0.23177169544993248,0.2514419918415554,0.29116087777282107,0.33257864557334715,0.3720494513747997,0.4034359013538012,0.4317328392375681,0.4735292319638808
35,0.14457234155268672,0.14457234155268672,0.1464327973204694,0.14891340501084632,0.15139401270122324,0.18709185387030874,0.20093594436677517,0.20843885467929935,0.20913965024615436,0.20779530572302427,0.20840671946014255,0.2067689826481458,0.20821839373447096,0.2079872676611251,0.18480339058507508,0.18967062039828764,0.1981083074553351,0.2366892695478382,0.2613717133243718,0.3015153197229526,0.3424463470237103,0.3798960638695501,0.41051013582474294,0.4421819374191463,0.4735292319638808
80,0.14457234155268672,0.14457234155268672,0.14705294924306364,0.14953355693344056,0.15524885687341533,0.14864061726401667,0.07759364630995415,0.12024077435725325,0.14066285944145776,0.15149957936308417,0.1588820355493948,0.16482160382308977,0.17019713099618833,0.17369381650873764,0.1763541976831788,0.1784979210301118,0.1802012578330429,0.24160684364574395,0.27130143480718827,0.3118697616730841,0.35231404847407344,0.3877426763643005,0.4175843702956846,0.4526310356007245,0.4735292319638808
138,0.14457234155268672,0.14519249347528096,0.14767310116565788,0.1501537088560348,0.1591037010456074,0.11018938065772463,0.13117430045520798,0.14410045672674385,0.15184216946771395,0.15872438768368557,0.16150458156344918,0.1660776106615293,0.16985463455138575,0.1834731999978545,0.18859875872482113,0.19725663905386953,0.20598647664148767,0.2465244177436497,0.28123115629000467,0.32222420362321563,0.3621817499244366,0.3955892888590508,0.42465860476662637,0.4630801337823026,0.4735292319638808
