trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
6,0.14170051121248856,0.13633905280315134,0.15496815577293432,0.16036225794720238,0.14621480741350693,0.15148568211015692,0.15960266832799694,0.1647289338750916,0.1752882191442763,0.1772751064278059,0.19907015995348337,0.1889605269164006,0.2233662612153141,0.2221313988481293,0.2623181756313173,0.24999208388320335,0.3007953755680638,0.31018028456929136,0.3470812266381168,0.33920494954517344,0.39162315775993467,0.3986196499490871,0.434807781470205,0.4407266883439358,0.2227532485370938,0.2514808287104803,0.26492705511394266,0.27669201081127315,0.2878141470664094
25,0.14170051121248856,0.13097759439381415,0.15129572513869516,0.16043328760669684,0.1671208399848659,0.17341783692154344,0.17324755780186585,0.178957076549808,0.18446476657191244,0.18980202687154646,0.19668997642338923,0.2058972760560176,0.21541267852206647,0.20513535573626762,0.2271681175407556,0.22205279087058422,0.25085713678466737,0.25690090763734336,0.278444088898419,0.2757085173466207,0.30722387077358215,0.31012506805464873,0.3314103067195664,0.33682581203849976,0.23352524756024864,0.2550726197740186,0.2680583772521355,0.27944316652174556,0.2906240594835051
45,0.14170051121248856,0.12561613598447693,0.147623294504456,0.16249184117713128,0.16542268687002276,0.16689572340541445,0.1708773152648461,0.17158393892700624,0.17566012743135104,0.1776412074412062,0.1807741825106683,0.18142258083184956,0.1851787215417576,0.18813931262440597,0.1920180594501939,0.1941134978579651,0.20091889800127088,0.20362153070539538,0.2098069511587211,0.21221208514806805,0.22282458378722966,0.22163048616021033,0.22801283196892785,0.23292493573306372,0.24429724658340346,0.25866441083755704,0.27118969939032833,0.28219432223221796,0.29343397190060083
104,0.14170051121248856,0.1586405864071735,0.16029122828770795,0.16959749041962016,0.1688254077812409,0.17103614321054378,0.17007353743943585,0.17432735033616276,0.17403497538507043,0.17712960833334315,0.1777463133279865,0.18052362359689333,0.17975087575472334,0.18333613128994888,0.1856728705474089,0.18818260609195253,0.19176236113498973,0.19213695853476304,0.19202184317352966,0.19589519140169043,0.1980139709429285,0.2019687399900061,0.20310333381150936,0.21198124951393899,0.24788903764694187,0.2617957329757499,0.27394085510080074,0.2850042346493137,0.29343397190060083
