trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
14,0.2771094064168681,0.2771094064168681,0.2552736880820571,0.19945512112769298,0.17161052611062652,0.1561042686243808,0.1615898594688257,0.18599152621721718,0.21323461774905647,0.233570173535014,0.26857835658785373,0.29239721067826574,0.309828173971192,0.2371448943616302,0.25237975667500406,0.2678357665696759
34,0.2771094064168681,0.1441538806571443,0.15426097451963408,0.1630123994750171,0.1617926016180701,0.1560619474480217,0.16602537706280193,0.1694605493746741,0.1776306448251407,0.1880659817911495,0.20895709497939643,0.25560341035001327,0.2696368689204187,0.2409945596076226,0.2561475225856986,0.2717960056063172
52,0.2771094064168681,0.18119381646544855,0.1693256900556537,0.13158850674728576,0.1492989665714314,0.15701498061807415,0.16360290111945539,0.17135092222809986,0.18036085541533017,0.19135690169457006,0.20429920955525027,0.21880961002176078,0.2294455638696454,0.24484422485361498,0.25991528849639317,0.2757562446429586
112,0.2771094064168681,0.2182337522737528,0.18439040559167336,0.08887949772882599,0.1184982035446995,0.13248975537889965,0.14408133351022187,0.1514219495848694,0.15968780890064346,0.16573391340046692,0.1714244713078665,0.18179918708632378,0.2332952291156378,0.24861199076430954,0.26387552753303456,0.2757562446429586
