trading_days_to_expiration,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
12,0.17560223108808448,0.17560223108808448,0.17560223108808448,0.17560223108808448,0.16277537859983127,0.13712167362332484,0.1452198849503032,0.1870700125807663,0.15991579461147792,0.23243736426660705,0.21308366846835333,0.22593591517999548,0.2293340225365323,0.23659764294690638,0.2401811852745216,0.2424146319782626,0.24547458405129804,0.2553397247457323,0.2582834464547851,0.2770464862502241,0.2818261477526722,0.30863996722134174,0.33988129180633186,0.36860875584329955,0.3865581738210487,0.41242698730655236,0.4394300800795911
36,0.17560223108808448,0.17560223108808448,0.17560223108808448,0.17560223108808448,0.15636195235570466,0.13070824737919823,0.15568241685791895,0.17002464536770404,0.163384052839896,0.20813722066125342,0.14856178609585116,0.20114563723762904,0.2077663470799696,0.22346577883863064,0.22431880900673545,0.2341339070496107,0.24043272510307234,0.24141252978574135,0.2519341501480574,0.2613777722877019,0.27566736180894796,0.27357594150247244,0.29375692653095087,0.3104007107640417,0.323928456008573,0.3414322687600787,0.4394300800795911
72,0.17560223108808448,0.17560223108808448,0.17560223108808448,0.17560223108808448,0.14994852611157805,0.12429482113507162,0.16614494876553473,0.15297927815464177,0.16685231106831408,0.1838370770558998,0.1889201387776877,0.1827610530417999,0.19683181241125286,0.2053781110816603,0.20927951844951997,0.21530684576673914,0.21888614390847572,0.21684336182085714,0.22430865923529533,0.224604166250101,0.2321724340593534,0.23851191578360315,0.24763256125556982,0.2521926656847838,0.26129873819609734,0.2704375502136051,0.4394300800795911
135,0.17560223108808448,0.17560223108808448,0.17560223108808448,0.16918880484395787,0.14353509986745144,0.1347573530426874,0.17660748067315052,0.15644753638305986,0.19964483766746055,0.13506582413742818,0.163240141409396,0.17963932680013983,0.19023565671130757,0.19948300013010759,0.20530539655869506,0.20880231592031326,0.22508971234401243,0.2257843951891793,0.23150941299306707,0.23750791195117382,0.24062846986740716,0.24707055868071312,0.3081206585494347,0.3193754197529163,0.3368628627513248,0.3549338151465981,0.4394300800795911
