trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
14,0.12098754346197423,0.12098754346197423,0.12098754346197423,0.1432501035984596,0.14554635208713823,0.17026432484279735,0.17421167107719696,0.17275234503655892,0.1693705793493032,0.17028830761154362,0.16866000277134796,0.17089935934125972,0.16781608854544566,0.17042505573426375,0.1710793960340649,0.17683378035635464,0.17805092784959842,0.19064707488486443,0.19061001765952787,0.22051549711438442,0.23188104104571042,0.26605469745035526,0.28358943080500604,0.307531779831569,0.32078539891857977,0.35530092715923667,0.3935917215339972,0.4365313990763926,0.4682502849445711
34,0.12098754346197423,0.12098754346197423,0.12098754346197423,0.1543813836667023,0.15295714192683335,0.1560854662695985,0.1637670661539424,0.16144679882302868,0.16200837058104717,0.16451514205209924,0.16520378682073145,0.16442644755957372,0.1662577125745042,0.1706012667699211,0.1736462630625924,0.18250141975167503,0.19093197344854088,0.20472738956931227,0.21390811575879157,0.23748102312772595,0.2534623042114231,0.27043838078901794,0.28957501806164676,0.31084518460332167,0.329414280978744,0.3648736257529268,0.404326640919596,0.4444611205434372,0.4682502849445711
78,0.12098754346197423,0.12098754346197423,0.12098754346197423,0.165512663734945,0.15454345188654145,0.15558409253323385,0.15744724974092317,0.1584112486206252,0.1586899620400853,0.15958815485384137,0.15943897611561428,0.16325954151443672,0.1651858144430056,0.17077747780557848,0.17621313009111986,0.18816905914699542,0.20381301904748333,0.21880770425376012,0.23720621385805526,0.25444654914106746,0.2750435673771357,0.2748220641276806,0.29556060531828754,0.31415858937507435,0.33804316303890825,0.37444632434661695,0.4150615603051949,0.45239084201048185,0.4682502849445711
138,0.12098754346197423,0.12098754346197423,0.13211882353021692,0.15552950791104161,0.0719033855412671,0.09965617831675264,0.11149903927284309,0.11854025012414476,0.12339271834604842,0.1266669176810421,0.13474893270966457,0.13560977463255863,0.16780543508863466,0.17092843691982168,0.17652345522373725,0.18310999349829693,0.19723004696617388,0.20470886095664398,0.22886085548621984,0.24316379509338892,0.27054913241374545,0.27920574746634336,0.30154619257492826,0.3174719941468271,0.34667204509907246,0.38401902294030704,0.42579647969079376,0.4603205634775265,0.4682502849445711
