trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
16,0.20124805446205024,0.20124805446205024,0.20124805446205024,0.26162814936764905,0.24678789491282743,0.2772536254560785,0.3091690915260325,0.3098250270594964,0.3283848442102227,0.3373977757872764,0.3419344294123105,0.3641794594165137,0.3736154311753495,0.38077975938710606,0.38908768281316,0.3899573547499344,0.38598125827956437,0.4025677149281425,0.43998729259387487,0.4489280896910939,0.45022635968817304,0.46316312049565717,0.46820122525610497
34,0.20124805446205024,0.20124805446205024,0.20124805446205024,0.24844658977577652,0.2656367635185295,0.28069848248262297,0.318326345564647,0.33450307084734493,0.33813980120062337,0.3511336149355439,0.36277698996882696,0.371777475284648,0.3846575142088238,0.3934871296520339,0.4047398340843074,0.4154265038088909,0.4294851389902294,0.4434412002594442,0.46218471605305556,0.47545322503290227,0.48129823001914274,0.4896403494421156,0.49071026619834157
94,0.20124805446205024,0.20124805446205024,0.2380288817107859,0.25253739366610367,0.30870681679737677,0.2676339386043479,0.2886567381640317,0.2996153182536988,0.3055154486864254,0.33285785647102023,0.3188352556143291,0.3165097448466257,0.3297338470254723,0.3354790426128264,0.34118615819324033,0.34651641433662295,0.35124969593162636,0.3621757222052262,0.39587781900747704,0.3880826190262336,0.41020866260274025,0.4231831433716318,0.4273177171591297
153,0.20124805446205024,0.20124805446205024,0.27480970895952156,0.34516997515249986,0.314007142990007,0.3134532503925954,0.30210633479672794,0.32363852906570373,0.3379650603214267,0.30730540481267055,0.3329805444719274,0.3378497212787417,0.3221156202311002,0.3475677077925249,0.36557175647158735,0.3662488363080937,0.3769087054298844,0.4010815073995505,0.42240295434928543,0.4191544893572033,0.4366858915491987,0.4456921843138684,0.4273177171591297
