trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
6,0.15900072499285062,0.15900072499285062,0.15900072499285062,0.18974087886515204,0.15744856724362555,0.2203966408484038,0.2444540675946298,0.2795904591360115,0.3052544886520177,0.32017243574939996,0.344087257925843,0.3638483229792964,0.38071623029739676,0.40811755399283933,0.46176476235138514,0.5351553351502716,0.5522959420468335,0.5690886990348812,0.7117579907704316,0.42060758181275293,0.4322095673476515,0.45120452059266924,0.4772982056480507
24,0.15900072499285062,0.15900072499285062,0.15900072499285062,0.15474701596337426,0.1967320203473424,0.22902951783415545,0.2577348781714691,0.2634964990789952,0.2890222660847566,0.2944397130745878,0.3037348181861467,0.31794823527061833,0.328557652921214,0.34867152692155523,0.3566720699356987,0.36951037744518445,0.3755782528629479,0.40328175977440417,0.43104956049615417,0.4685485832521086,0.47892453812339253,0.5020644905085117,0.535176256418989
84,0.15900072499285062,0.15900072499285062,0.15900072499285062,0.23032424951223734,0.2137884480740696,0.22803803672216094,0.23879038200797384,0.25440177177230416,0.2534301053899317,0.26475637022884074,0.27008233430995526,0.2806973035906302,0.2737173110877094,0.28406056974816896,0.2833017207391505,0.29430334153321597,0.2972719741532986,0.31023781155907265,0.3247255789340416,0.33877962579616944,0.3494845807609845,0.36154210410617404,0.37730361215660796
143,0.15900072499285062,0.15900072499285062,0.2247347417669298,0.2249475243491969,0.22275212821907434,0.23090783936767675,0.2589008924293682,0.25783922904637835,0.26501096622230624,0.2674869737978787,0.27468834472870507,0.26884735282754124,0.28074295465239796,0.2836650707522866,0.28628371389382806,0.42329964179002477,0.43318033659408994,0.5109979011647521,0.3726665803733972,0.3854945965719105,0.4003445506768269,0.41942015487711237,0.37730361215660796
