trading_days_to_expiration,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
6,0.6248919716962051,0.6248919716962051,0.4274069237475108,0.2299218757988165,0.228520182496879,0.20443860834274336,0.22322969186593616,0.20460428086207622,0.25480624893253034,0.16147133909289973,0.20184281742036672,0.19850864032651372,0.17913488674726363,0.16756499510573006,0.1645596065959608,0.16306395552547903,0.16062546189956345,0.16832100291083082,0.1624406874429979,0.1678307083009343,0.169740571351894,0.17892642276471465,0.1750608374437292,0.21748688589136114,0.20950725234179712,0.2245466515319062,0.24325638786384354,0.26415979000957385,0.2711194224864377,0.322678432556637,0.3803750678234926,0.44797590647265517,0.48096963346735244,0.5394680645392279,0.5961867928479037
22,0.6248919716962051,0.5755207097090316,0.37803566176033726,0.18055061381164295,0.21778172656663083,0.24810336130674485,0.2652464386487699,0.23607897907510442,0.24729672612469844,0.22893230051412627,0.2197596688055783,0.21220202236716448,0.2124368829571626,0.20677048492920072,0.20430485766553377,0.20486910308237893,0.20155511898835504,0.20046617399064343,0.2016649149776774,0.2011708412779799,0.2034104016324062,0.20764962792341965,0.2064302183021113,0.20890596643573217,0.2101908464817916,0.2118936842980267,0.22239882557802065,0.23195878726956948,0.23617094438340375,0.2635689956529887,0.2967357529016685,0.45622433822132946,0.4955942412353213,0.5536477466163968,0.5961867928479037
60,0.6248919716962051,0.526149447721858,0.32866439977316364,0.13117935182446935,0.20704327063638264,0.19919170800440653,0.19868162896652974,0.19110584507337874,0.18072026400534338,0.1962578806412897,0.19510134043044083,0.1900113078687069,0.19704185947811048,0.19584902154774714,0.19563430091520667,0.196634744332176,0.196766043516094,0.19748907947690164,0.19103287269697314,0.19484273791245332,0.19626531676639095,0.19658506964079414,0.1966823711541817,0.1975043820380455,0.19708021640258697,0.19380246823946473,0.19708443476275125,0.1997577845295651,0.2012224662803698,0.2044595587493404,0.21309643797984437,0.4644727699700038,0.5102188490032902,0.5678274286935658,0.5961867928479037
124,0.6248919716962051,0.4767781857346844,0.2792931377859901,0.2392586384271272,0.16077385537874186,0.1812129450831024,0.17312958264904804,0.19106606019260527,0.18855920486382277,0.1801820387142417,0.1855301927422215,0.18468464742049034,0.18728294985701882,0.1888282819783395,0.18543492699518777,0.18702045911711276,0.1877370616174327,0.18827925859400946,0.1885695112486724,0.19032979434567973,0.18963180508789076,0.1915762630129117,0.19060178064660707,0.19165316001413082,0.19248308310101367,0.19375681541373335,0.23062211238616254,0.23543860350800142,0.2619504494185034,0.2924173132864165,0.33053617222624976,0.47272120171867815,0.524843456771259,0.5820071107707347,0.5961867928479037
