trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
20,0.16879361670169502,0.16682852742624094,0.15896817032442465,0.15110781322260836,0.14324745612079207,0.20838054014428198,0.2291777176608879,0.24949718889290376,0.25647423889623044,0.2659886435794823,0.27223029236207336,0.27172691818925704,0.27424637886107767,0.27902810111367204,0.2839251570374308,0.2871519178783671,0.2921444753418097,0.297130963363328,0.30103866279467667
39,0.16879361670169502,0.16486343815078686,0.1570030810489706,0.14914272394715428,0.14128236684533801,0.13508191004376244,0.2155750994813373,0.22277209766923387,0.2354238136830912,0.25302118183216643,0.25591344756339146,0.2725949788155503,0.27463804857069474,0.28102729253035214,0.28437449358263006,0.28831596175363594,0.29347671019826216,0.29829197251763473,0.30183150335604425
57,0.16879361670169502,0.1628983488753328,0.15503799177351651,0.14717763467170022,0.13931727756988393,0.17802043635113896,0.21347163129533098,0.22864818007487978,0.24207098174429423,0.25717359216639823,0.2640038532174582,0.27346303944184347,0.27502971828031186,0.2830264839470322,0.28482383012782936,0.2894800056289048,0.2948089450547146,0.29945298167194145,0.3026243439174119
125,0.16879361670169502,0.16093325959987873,0.15307290249806244,0.14521254539624615,0.13735218829442986,0.1702077795582947,0.18660809162824668,0.19842170856670094,0.21105252228067087,0.21671222052521497,0.22272937208513421,0.2738547091514606,0.27702890969699195,0.2834758204922315,0.2859878740030982,0.29081224048535725,0.29596995420902134,0.3002458222333091,0.3026243439174119
