trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
25,0.1348766450076172,0.1348766450076172,0.1657103304690553,0.16977180478200862,0.17671551047598563,0.17374721236750856,0.17445059013744635,0.17762586408514647,0.1832574378733272,0.18915393133713843,0.19653686271937257,0.21005630539512296,0.21647125235893397,0.2277025216457581,0.2441654434959024,0.2555520510123089,0.2875782222976867
39,0.1348766450076172,0.12367547523218439,0.18897704490659986,0.19731692314175164,0.19165151882931278,0.18322079967372257,0.17998294021396388,0.185163942544407,0.17828583869674897,0.18696974291942764,0.19066551079909985,0.18897015145989343,0.19280573461354633,0.20407930961511833,0.24701209537500401,0.2635585938336533,0.2875782222976867
84,0.1348766450076172,0.11247430545675156,0.1559843549389074,0.08040160487486983,0.11275770412309843,0.12947550777491915,0.13759951095957138,0.1450181534988407,0.1515706188517529,0.15600202581430295,0.16224548734725258,0.1678839975246639,0.16914021686815867,0.1804560975844786,0.24985874725410565,0.2715651366549978,0.2875782222976867
142,0.1348766450076172,0.10127313568131875,0.12299166497121489,0.13229059001444265,0.1372228883158249,0.14263410770543905,0.14764198795288372,0.15172471358382442,0.15694765608478323,0.1592023858966027,0.16192067038277388,0.16501235954503804,0.16806576447189345,0.21231077054019049,0.2527053991332073,0.27957167947634226,0.2875782222976867
