trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
8,0.11317819141875164,0.11317819141875164,0.11317819141875164,0.11317819141875164,0.11317819141875164,0.11317819141875164,0.10154147319186563,0.12797765393572577,0.14960762520081272,0.1610986719233582,0.1677895486897575,0.17806290750156678,0.1941235512149147,0.21598888893621165,0.24563226791864984,0.31070525629008844,0.3589622659712969,0.4192346346180347,0.4438979142260045,0.20821424967451288,0.1928422335856489,0.19902762203769764,0.20549185797389385,0.21315034933332186,0.22007960023223194,0.2278701370904813,0.23533044839688733,0.24587212088494212,0.2573037286668982,0.26637747674909795
30,0.11317819141875164,0.11317819141875164,0.11317819141875164,0.11317819141875164,0.11317819141875164,0.11317819141875164,0.09108957780436382,0.1358715772772606,0.14863025908876581,0.15675803972122193,0.15902664876070505,0.16575081465411107,0.17000321458961495,0.1748835801046108,0.20914384753519535,0.24395488528448378,0.2689821726459139,0.30233191347250965,0.31434605135951604,0.19860453215576077,0.194765943059969,0.2001966067894019,0.2075549911902877,0.21491646179664203,0.22177811321836682,0.23006689253347107,0.23686384860710055,0.2496095569187563,0.2592820965240621,0.2689359829330339
50,0.11317819141875164,0.11317819141875164,0.11317819141875164,0.11317819141875164,0.11317819141875164,0.11317819141875164,0.13705406822430158,0.1503893464367899,0.15157539654678387,0.15789704855156203,0.15979733679231023,0.16600895749762004,0.16697365267669917,0.17080586778218007,0.17265542715174087,0.1772045142788791,0.1790020793205309,0.18542919232698465,0.1847941884930276,0.18899481463700862,0.19668965253428913,0.20136559154110617,0.20961812440668154,0.21668257425996218,0.2234766262045017,0.23226364797646087,0.23839724881731378,0.25334699295257046,0.26126046438122597,0.2714944891169699
113,0.11317819141875164,0.11317819141875164,0.11317819141875164,0.11317819141875164,0.11317819141875164,0.11199336857936745,0.13077368910427536,0.14419564248513306,0.1545537776874074,0.15997444833154628,0.16597055025261917,0.17103892373116583,0.1748672221361595,0.17977095789174055,0.18474922527917967,0.1914851587156979,0.20108987732686906,0.2103814400875259,0.21782396719326502,0.19091852411132876,0.1978586372859934,0.2034287247575,0.21138423687000168,0.21838108724609706,0.2256733816474915,0.2337970481866741,0.24213468485112793,0.25532536080973434,0.26381897056516196,0.2714944891169699
