trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
11,0.18311960084380635,0.2640153743350239,0.29688117410983506,0.3078421803881917,0.30058607912118757,0.3117402406442415,0.31957819517291824,0.32524398327430953,0.33691538884886724,0.35943431481544785,0.36722044194087305,0.3796239012587379,0.411286544606175,0.42421301028139674,0.44210176007290564,0.44987978663213246,0.48177593061979007,0.5287992040908537,0.3966645845487333,0.4081640119700089,0.44307439990046005,0.4398878550111063,0.4554821940517704,0.4748862002586796
31,0.18311960084380635,0.1984570601967514,0.25103806482205615,0.28369574417222365,0.29227444737494224,0.30636858384075627,0.31767400741547536,0.3278830255942305,0.34008444879876437,0.3452132984288133,0.3541840477211437,0.3656805744720124,0.3667802917171018,0.3816435120040812,0.38709348753587247,0.3891136112849059,0.3971494079240445,0.41292413768789904,0.4243908188954654,0.4384288743558713,0.4446229084153229,0.43830950387636736,0.46120642411023804,0.47944612564149347
92,0.18311960084380635,0.16796981381436127,0.22398507549496036,0.23898645992146986,0.2611528659717802,0.26136562089055126,0.2698259016472571,0.28923710816513815,0.2968374813440031,0.3050237323134067,0.3153594558743296,0.3203300932689605,0.3230954605199926,0.33004342718075824,0.3257227423883627,0.3419399498544381,0.3429600422113344,0.34121211585526906,0.3476342871982841,0.4399773828707342,0.443044557280584,0.44403373393483503,0.4657663494930519,0.47944612564149347
160,0.18311960084380635,0.22023491695642053,0.21950892777124578,0.24428174414375114,0.24183325098434724,0.26509546953982643,0.2730534422346272,0.31307624850700266,0.3281358980797255,0.33612208712713987,0.34749167856653373,0.3658083189375677,0.37365423540069465,0.38607259362683194,0.38780126451024755,0.4118579402371141,0.4358796231510941,0.36893835020200116,0.3778991495841465,0.4415258913855971,0.44146620614584514,0.4497579639933027,0.47032627487586576,0.47944612564149347
