trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
16,0.17118349522249568,0.1888347816828212,0.241005413104469,0.23463919596624394,0.2245712906567087,0.20667516210894518,0.20595633412340267,0.19816250741804192,0.19572815371137994,0.2013639499177703,0.2014571933988365,0.21164341952233473,0.23520001701466664,0.27210719778942727,0.295564200436653,0.32273579485161163,0.37074088223577567
40,0.17118349522249568,0.19471854383626302,0.1954973642272709,0.19813165826428855,0.19467789764890325,0.2061277890634267,0.19852373902230863,0.19930559834957168,0.1946370595337153,0.19468518043350352,0.1937245911632014,0.19514591188849756,0.20422684652776624,0.21572925642934626,0.2309531230334783,0.24734634933456198,0.27827810441184897
100,0.1770672573759375,0.15454339720124793,0.10910638599354346,0.13795210668516636,0.14291758876305188,0.15166997411316782,0.15889370534912103,0.1634060279472777,0.16805748265186762,0.1676740453486492,0.17254356357250447,0.1776773133462966,0.18043695204931748,0.18331275368163577,0.18747637859454686,0.20000681314228586,0.27827810441184897
154,0.18295101952937937,0.11436825056623282,0.13152707649229925,0.14147001600549894,0.15338828898261048,0.1547489426524488,0.15994441921884664,0.16645913181180377,0.16900981666818932,0.1717465931346783,0.17796922310877097,0.20643866518048162,0.22627207491937237,0.2394384770591444,0.2551060867230792,0.28537384768903074,0.27827810441184897
