trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
4,0.12077704137033425,0.12077704137033425,0.16800447356759787,0.12552302340478072,0.1562745954424396,0.1653536835641558,0.1847428069597744,0.18100815610807583,0.18441357711046977,0.18936817931118272,0.19152794063205159,0.2160631704549297,0.25068622017307607,0.2989107050715711,0.4072148958730288,0.1937858550560447,0.20001536245488327,0.20852726011428882,0.21960593750079171,0.2318253760433246,0.24383037669480592,0.2550940375395665,0.2707940258248478,0.285232222429879,0.2897954734944428,0.3139180624196214,0.32342466648132,0.3389946926032633,0.34456236382850125,0.36039490306923366,0.3777925364625215
23,0.12077704137033425,0.12077704137033425,0.19161818966622968,0.19317860701007844,0.19612641192981337,0.20191938981327867,0.19735896887521634,0.19532510137334164,0.19251872127840725,0.1926829068405694,0.18823293472676347,0.19115151867799332,0.18914069863406482,0.1959853144899522,0.1909812155980336,0.192875259244236,0.20068506741701567,0.2116043837718496,0.22487647891865173,0.23414167508488223,0.2470599438981138,0.25777206875338404,0.2751346781820024,0.2885980705125045,0.29019460782175555,0.32182588061891004,0.32395759510212335,0.34400705843697665,0.34474746562567615,0.3656107155504195,0.38185314343322213
92,0.12077704137033425,0.12077704137033425,0.13902997705643452,0.13808814655351187,0.18122881884561085,0.18030612171739602,0.1848946489843501,0.18903446164916773,0.1888955852996684,0.1892423082199479,0.1900012494982409,0.19278007288767868,0.1924520448089826,0.19295600508268215,0.19560704667966208,0.1986759525306185,0.20237301279916728,0.20906485466507166,0.22719277796020937,0.23737124228819012,0.24973797511193135,0.2621127211105386,0.2785005262646279,0.2889972048398173,0.2981024260210442,0.3223588092397134,0.3289699609358367,0.34419216023415156,0.349963278106862,0.36967132252112017,0.38185314343322213
152,0.12077704137033425,0.14439075746896607,0.05786743979948299,0.11642277895506581,0.12878797731503291,0.14281390768955465,0.14980901393930096,0.15394710601904424,0.15837465676016835,0.16329121541895988,0.16567949789648348,0.22173314653037737,0.24568137494027684,0.30008545047785545,0.1946964508678534,0.1993456574927509,0.20545013645672805,0.21433539608293167,0.22950907700176698,0.24060080949149804,0.2524160063257489,0.2664533734676932,0.2818663743472535,0.28939633916713003,0.3060102442203328,0.3228917378605167,0.33398232676955,0.3443772620313264,0.35517909058804786,0.3737319294918208,0.38185314343322213
