trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
1,0.22083651118075676,0.22317450187517562,0.20074751726748644,0.19819963937573132,0.20039048130711254,0.20178982803613346,0.22992009007261865,0.22030720157551642,0.2216725182121935,0.21361531410090526,0.03930461199447655,0.12249046716596948,0.22754737660267346,0.29880303475823894,0.3915387759537129,0.45897259224546555,0.5426310296303786,0.6096104735756558,0.20392194308304828,0.20561669862858659,0.20659286441375352,0.21119758872377745,0.21444351048187077,0.21993431396759686
16,0.22083651118075676,0.22434349722238506,0.20657215055852743,0.20189244633762676,0.20287957341961183,0.202992050532541,0.2603157854209984,0.24786711624672816,0.24845737851324892,0.23261418702069603,0.21023283641688773,0.19897644908486056,0.20611834076972202,0.21898038925384294,0.23758096222991934,0.2648510088370445,0.2877216299672785,0.40824141877745146,0.21023662110497807,0.21337420152162515,0.21610463398528798,0.22142870808011383,0.22656682215127086,0.234114615013291
36,0.22083651118075676,0.2255124925695945,0.21239678384956845,0.2055852532995222,0.20536866553211108,0.20419427302894852,0.20451844585598672,0.20004721887786714,0.19817422879457064,0.1985190224315245,0.19532238878480923,0.19474950950598946,0.1953183787761865,0.19575460008092907,0.19680154013459283,0.19778063171191948,0.2055319917181174,0.20687236397924708,0.21655129912690785,0.22113170441466373,0.22561640355682247,0.23165982743645025,0.23869013382067095,0.24829491605898518
95,0.2220055065279662,0.19492288397644542,0.19450683241383587,0.19790138919461328,0.20058760553972593,0.19952439472423886,0.19274728690430468,0.19488765791113807,0.19461644118111449,0.19285923177479092,0.19528152562583273,0.1940785498740053,0.19416815279064797,0.1925078143788383,0.19473746936893052,0.19543141498115296,0.1948990445934921,0.1976072650611185,0.197859195735548,0.19708109484221903,0.20096646936744103,0.20232019881247068,0.20575401292190268,0.24829491605898518
