trading_days_to_expiration,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
15,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.12531607742262818,0.17418561994372025,0.20614215660450752,0.18001484957247357,0.17543680398573547,0.2252682555003914,0.25008380809212083,0.2693842453402766,0.27968075020436267,0.28914227424808386,0.2974400579199677,0.30238839765496983,0.31665104263034755,0.33194921432297153,0.34590089510207034,0.3675289975186226,0.38073428885820193,0.39913015050949613,0.4407065408744746,0.47502223517502606,0.5120699918312974,0.5376187737714587,0.5932944559792895,0.6271157156489557
39,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.14083543047606775,0.17773771478110928,0.22095764189343683,0.15170743563292716,0.16874593892906706,0.20215555173959943,0.22124341577062365,0.23266800703863563,0.24272768833175978,0.2850506831440861,0.2918658763783167,0.29825054386153976,0.308971495115164,0.3163393921794352,0.3287028525190257,0.37083032035351743,0.3853332542710255,0.40952424810074073,0.4492854644496125,0.4842841743390939,0.5184571873163377,0.5515376943234165,0.6017497708967061,0.6271157156489557
74,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1563547835295073,0.1812898096184983,0.23577312718236612,0.22990680788059115,0.24485427059843112,0.25156816106535035,0.27404595574163526,0.2681378652761091,0.2739229149155156,0.2809590920400884,0.28629169483666567,0.2941126900681097,0.30129194759998046,0.3007295700358989,0.31150480993598106,0.3741316431884123,0.38993221968384906,0.4199183456919854,0.4578643880247503,0.49354611350316174,0.524844382801378,0.5654566148753741,0.6102050858141226,0.6271157156489557
135,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.1271613613427978,0.10979672436918864,0.17063352510633123,0.19132667131557823,0.20832226351202,0.2241574542395881,0.2340903650675936,0.24360919540133305,0.26694897842842963,0.27055399153513554,0.2705086260798703,0.27565668119213493,0.2943400462458178,0.3053818663492286,0.316620580961476,0.32331523256898465,0.3395169037273018,0.3774329660233071,0.39453118509667257,0.43031244328323,0.46644331159988817,0.5028080526672296,0.5312315782864184,0.5793755354273318,0.6186604007315392,0.6271157156489557
