trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
5,0.0960642406057369,0.1053562153454988,0.1721005601021357,0.19261127323550498,0.17001709321352565,0.21249340407049228,0.23316319099882238,0.25271619263578415,0.2794859514049612,0.32175202619011434,0.3179919068661374,0.404556211039798,0.44501540688000446,0.4759566554864152,0.4901772121105193,0.5725190989666652,0.5789132037261692,0.6214575028296805,0.3417342512865954,0.3881581169870638,0.39893186353787874,0.40937982377953686,0.42061571768868444,0.44397927507114826
25,0.0960642406057369,0.11464819008526068,0.17800014024494504,0.19488583668542317,0.16943970403542075,0.19695115325048254,0.21584689625336806,0.2299423579189657,0.2449071128428559,0.2515705911210653,0.2648101151197732,0.2722182830459621,0.2888064985393213,0.291607032465601,0.31041019613355564,0.32871841473949004,0.35087845321699446,0.36043863447889685,0.36387962411776165,0.39625094794349786,0.39982550206933903,0.41256459768293613,0.42329942435726725,0.4508725586424419
86,0.0960642406057369,0.12394016482502258,0.18389972038775435,0.1971604001353414,0.21554014074237923,0.22705431888500954,0.2423472071973811,0.25464936231555063,0.2627811240001801,0.2698779807355879,0.27356278619918734,0.2829354064717937,0.2861854385309058,0.291412666896823,0.2924465457719436,0.2918169215627847,0.29755227136996776,0.2974435056242629,0.3719724550741957,0.39714458647495815,0.4030102759727383,0.41524830435151894,0.4301927079285609,0.4508725586424419
154,0.0960642406057369,0.1662009799593264,0.19033670978558676,0.20686933489071224,0.21919261250689695,0.22705161520525902,0.23396010536628375,0.2670676568602559,0.2922665750951472,0.2939349438008626,0.3390594986194927,0.3639754066758991,0.38107104700866046,0.39079493950367117,0.4324828223693044,0.43536506264447694,0.4595048870998241,0.31958887845542916,0.3800652860306297,0.39803822500641844,0.4061950498761376,0.4179320110201017,0.4370859914998546,0.4508725586424419
