trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
5,0.2027251215125538,0.18761430773533944,0.25669137494905303,0.3660714565093084,0.33461191579919647,0.31368218625145244,0.3120321639623681,0.32938416875875276,0.34374285587483266,0.35650367265392213,0.3669529881798722,0.37506554119979413,0.39255441182967415,0.41602885552860736,0.4262252886469002,0.4712444227740685
30,0.2027251215125538,0.17250349395812506,0.3022557899055751,0.30066675002616033,0.2907550407227081,0.29051160443134044,0.2911779916860905,0.291851101408011,0.2917837768327812,0.2924743146268636,0.29517992871841336,0.2945534749903205,0.29166343686228624,0.29663470172308787,0.29650519031000433,0.36951436534284854
50,0.2027251215125538,0.15739268018091068,0.18147985930990934,0.20272952464778343,0.2134060264519039,0.22281222960816763,0.22983807101125897,0.237995184830528,0.24388002859331007,0.24834456926716456,0.252600191488746,0.2553259512541019,0.2590725020023462,0.2589340415587998,0.2705121924027609,0.2677843079116285
108,0.2027251215125538,0.2111269599925309,0.21759973393030682,0.22182262606198322,0.2267571513925462,0.23078489433432645,0.23485885794196631,0.23882850392927063,0.24156155989502362,0.2420184103165892,0.24411880534345462,0.24488364334403298,0.2493995293529073,0.25130062526958574,0.3708783075884147,0.2677843079116285
