trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7
8,0.2040783217593966,0.2040783217593966,0.2040783217593966,0.1638103373850697,0.11716112710714477,0.13181794249699832,0.1406140353092467,0.1492199760627693,0.16719407228747152,0.18918215785739625,0.20371964404930334,0.19703768789879555,0.2586688212506879,0.1638241925493718
28,0.2040783217593966,0.2040783217593966,0.1940113256658149,0.15374334129148798,0.14138029380906014,0.14318750571994354,0.14306569589654636,0.14741852409458453,0.15137458488369906,0.15646735432080586,0.16349827293879468,0.17292456955947288,0.21181275919973447,0.1693527625151057
53,0.2040783217593966,0.2040783217593966,0.18394432957223317,0.10431951575154795,0.1196668539326089,0.09582008030528179,0.11230505432753468,0.1233274286161517,0.12923383443800218,0.13825963157386587,0.14720658236702017,0.15597662266348067,0.164956697148781,0.1748813324808396
111,0.2040783217593966,0.2040783217593966,0.17387733347865142,0.054895690211607916,0.09795341405615765,0.11462464384016767,0.12316756396726343,0.13200319850577102,0.13791040331206322,0.14342740879048702,0.14899849422452893,0.15371090447219748,0.1582956225836379,0.16291811044952667
