trading_days_to_expiration,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
10,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.08146523691373356,0.10199698287393917,0.10780456635313443,0.12618816295547555,0.13430074344439108,0.14539793918266686,0.15842834693643937,0.19840369749023593,0.14587720731828724,0.15344258988716328,0.16304401215804615,0.17463490341909424,0.1749800097227052,0.1886925536534829,0.20122391231849218,0.21358212509564775,0.22903715170438788,0.2448879776876151,0.25850343867347797,0.2739337539562272
30,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.0839513375538667,0.10801219798063,0.11232790409304576,0.1241541049833174,0.12526689275372482,0.134312828776541,0.13569966309540957,0.14073793749977134,0.14352458702080798,0.14901697980922626,0.15922816445857596,0.16894581965215785,0.17699140641288763,0.19259293606701464,0.204100904402318,0.21674253199342433,0.23313535827470908,0.24880551749191712,0.2617360790673316,0.2779996455858591
93,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07649303563346724,0.08996655266055753,0.07458434184310883,0.09954466738049977,0.11370615928008992,0.12289558947502446,0.12755941654436853,0.13850036084474013,0.1505824479132458,0.16229381004303728,0.17067570755698652,0.18601307095296704,0.1709572163423403,0.18089178882641938,0.19546992815084047,0.2072613113000946,0.22084073856374553,0.2370528980790111,0.2520381578857707,0.2658019706969635,0.2779996455858591
152,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.07400693499333409,0.0789791362736004,0.09598176776724834,0.03674459456515689,0.07315396451416217,0.09124606879286579,0.10278762230595517,0.11133000697145977,0.12328793544167319,0.14822982761576653,0.15786819996510026,0.16685985985751633,0.18032398718603065,0.17296861303252276,0.18479217123995112,0.19834692023466632,0.21042171819787117,0.2249389451340667,0.2409704378833131,0.25527079827962434,0.2698678623265953,0.2779996455858591
