trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
12,0.04642649970361724,0.04642649970361724,0.04642649970361724,0.04642649970361724,0.04642649970361724,0.06018010589918535,0.07876232932531708,0.09895070310989791,0.12939691919259422,0.14940850516928358,0.08878790189406326,0.0933917898233958,0.10425554194163168,0.11137378256960648,0.12709546402255306
35,0.04642649970361724,0.04642649970361724,0.04642649970361724,0.04642649970361724,0.04642649970361724,0.04713178292213813,0.06585471375720015,0.0647710068083455,0.07948133772109539,0.07851099297901272,0.0922135381990801,0.09378454036483437,0.10774587580056412,0.11258308482595393,0.13193292375475277
100,0.04642649970361724,0.04642649970361724,0.04642649970361724,0.04642649970361724,0.029483585943492874,0.04205609976605007,0.058982867686979516,0.06891957742652628,0.07997807990777363,0.08193662928402956,0.09260628874051867,0.09727487422376681,0.10895517805691157,0.11742054455815364,0.13193292375475277
160,0.04642649970361724,0.04642649970361724,0.04642649970361724,0.04642649970361724,0.04483184592133911,0.06040921454568358,0.03391091593978582,0.09915824830956024,0.11469329253852861,0.08536226558904642,0.09299903928195724,0.10076520808269925,0.11016448031325903,0.12225800429035336,0.13193292375475277
