trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
10,0.1583284259385912,0.1583284259385912,0.1722881541298115,0.20020761051225205,0.19297880678238585,0.18575000305251965,0.190567759174117,0.19761418812820006,0.20624975561045686,0.22538468672130124,0.2534128107863385,0.2784094997587893,0.31372799751861763,0.356144416958976,0.3865283984391827,0.4379347911161765,0.47967512095576115,0.5098716488981132,0.5016183923536106
30,0.1583284259385912,0.1583284259385912,0.17926801822542163,0.1984004095797855,0.1911716058499193,0.17025578700235117,0.1881229164454834,0.19267197417388274,0.19952731203870333,0.2053315085121892,0.21219321567358934,0.23424771975182235,0.25635269292487106,0.28295044797171065,0.30274195961797795,0.33373387184026737,0.4872242529413492,0.5078083347619875,0.5016183923536106
70,0.1583284259385912,0.1583284259385912,0.18624788232103176,0.19659320864731894,0.18936440491745277,0.14129553621577817,0.11201626605081033,0.1418701755895,0.15878883175236316,0.1696565450349353,0.17938355404282585,0.19008593974485538,0.19897738833112444,0.20975647898444535,0.21895552079677322,0.22953295256435824,0.4947733849269372,0.5057450206258619,0.5016183923536106
129,0.1583284259385912,0.16530829003420133,0.19322774641664192,0.1947860077148524,0.1875572039849862,0.1123352854292052,0.13466937223290482,0.1473952870683184,0.15639811472838386,0.1659388513921126,0.1699122756030055,0.2519069686317365,0.2775609026450502,0.298142438711814,0.32844515595647483,0.3546040367600597,0.5023225169125252,0.5036817064897363,0.5016183923536106
