trading_days_to_expiration,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
4,0.30001103924975936,0.30001103924975936,0.25027094485718326,0.18735099066174724,0.19529302966249576,0.2890895557443332,0.433504132197709,0.35751246796919106,0.30151534630707205,0.3242906680233759,0.27257787231746344,0.30672941883026833,0.22465794945091586,0.18919573516505922,0.1856018631315733,0.18179198154101492,0.1712496863557067,0.17917882932813922,0.1746331961931761,0.18319085495175408,0.17695944269244207,0.1779862441318857,0.19078493604812485,0.2348884151263654,0.2079751213617159,0.2652803789995076,0.2741547003248366,0.29165822541211583,0.2997035309938178,0.36821798625615604,0.4565776545801212,0.5049976280426882,0.5804792719861793,0.5804792719861793,0.5804792719861793
20,0.30001103924975936,0.30001103924975936,0.22540089766089524,0.1990411780551753,0.1927626232537004,0.38127516637573966,0.2862916773354104,0.27846857401452707,0.2581757806835193,0.26390719354979736,0.2467016073216835,0.23841231688447054,0.23028158382084826,0.22508534907305952,0.21906061717975417,0.21646671376315238,0.2153266059356922,0.21398367832849424,0.2103568630240792,0.20835832415998737,0.2095074513760015,0.20805299395656965,0.20850509611723583,0.20892148974621697,0.20914237458167423,0.21061917791187162,0.21955130946929155,0.24824503479326082,0.2527884097107241,0.29098177214041715,0.4686826479457629,0.523868039028561,0.5804792719861793,0.5804792719861793,0.5804792719861793
58,0.30001103924975936,0.30001103924975936,0.20053085046460722,0.21073136544860335,0.19023221684490502,0.2486899332364859,0.21920187162786747,0.20276977785363742,0.20991541014580664,0.20759954800674502,0.2037353749780426,0.1979320093973667,0.20210949450564628,0.19707247625358645,0.20392647464890948,0.19993754937506344,0.2011244970953993,0.19967477984919252,0.19965910464970232,0.2003996540628469,0.19953491470965223,0.20013668559971126,0.200223617150319,0.2009770255536708,0.19634385400728707,0.20239136503878963,0.2040350354095973,0.20483184417440578,0.20587328842763036,0.21374555802467826,0.4807876413114047,0.5427384500144338,0.5804792719861793,0.5804792719861793,0.5804792719861793
122,0.30001103924975936,0.2751409920534713,0.17566080326831918,0.19782343607129113,0.19690394511292678,0.19268252848604478,0.18985322233112065,0.20375925075609747,0.2084557120543321,0.20703002227607403,0.20864038421404132,0.19635458973950215,0.19401313704591813,0.19421368843548287,0.19357639178079028,0.19402709724758896,0.1963895875125626,0.19611091507496367,0.1947062328581494,0.1948594722316485,0.19702953532913414,0.1964043125458284,0.19685385466571007,0.19398986924129752,0.1956569135620661,0.1968919240745066,0.24784663041085658,0.2522676875841118,0.2870456373418932,0.3351616063023997,0.49289263467704647,0.5616088610003065,0.5804792719861793,0.5804792719861793,0.5804792719861793
