trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
14,0.18542113719337017,0.16974140016313394,0.16776536290313698,0.20009625697104413,0.21269084524309684,0.20394358470707258,0.20661578988343274,0.1961137642279782,0.19618540658154895,0.20317585946167507,0.21580137228800625,0.21786275493121693,0.23743442442936508,0.271363429718045,0.29640372464083276,0.20892534367456447,0.21817951119888315,0.22672473426484674,0.23132274899222172,0.24347749890222478,0.248868230301846,0.26435226993422506,0.27066036444364805,0.28486817278994625,0.2989436750427189,0.3063089629693499,0.3218196079003093,0.33653163268078934,0.34631413408115147,0.355446990907097,0.3776266727686707
33,0.18542113719337017,0.22084107639023134,0.2032924520330657,0.20842284689050258,0.2128910402029841,0.2072046042630637,0.20653963144397344,0.20440227054710985,0.20246167655458627,0.20440961332213742,0.20553049189421796,0.20492037520901082,0.2065034020764256,0.20076173843770412,0.2084698144596804,0.20689522351191156,0.2184173465241973,0.225520040649501,0.23325698510646195,0.24688433683414573,0.24952952812441273,0.2692931838708292,0.27111609130125436,0.28945219995284355,0.30210750007267734,0.30770945060157406,0.32652299366655435,0.33986784568553435,0.3484628968796905,0.35777502224956587,0.3842438896083723
102,0.18542113719337017,0.2007630510621963,0.20125387164032907,0.19950345791768134,0.20149167053592756,0.2026553026935621,0.2022713272497778,0.20452208921182966,0.20436240284783053,0.20490628638584815,0.20492535721239705,0.20755494159400423,0.20889122096040275,0.21000666073460644,0.2129855839998703,0.21770384054825487,0.2291341214955382,0.22745427676374125,0.2366638230383829,0.24754563465671248,0.2544704420610168,0.2697489107284355,0.27570011846415166,0.292616024982802,0.3035079877049015,0.31241283636781914,0.32985920667129937,0.3420166084840734,0.35079092822215935,0.3643922390892675,0.3842438896083723
162,0.11864172393603652,0.13250667324168663,0.14493972814223283,0.15554083441749877,0.16411954685699903,0.1662540447182682,0.17113098684932102,0.17566632719064434,0.1779301282711124,0.18049065357020752,0.18270150859627965,0.22249468301168465,0.24012732533922387,0.25320519268771957,0.2109554638372174,0.21794167587356902,0.22792942788019246,0.22938851287798148,0.24007066097030383,0.24820693247927922,0.25941135599762094,0.27020463758604174,0.28028414562704895,0.2957798500127604,0.30490847533712573,0.3171162221340642,0.3331954196760444,0.34416537128261243,0.3531189595646282,0.37100945592896906,0.3842438896083723
