trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,0.5094258682751256,0.5094258682751256,0.5094258682751256,0.5094258682751256,0.5094258682751256,0.5094258682751256,0.33193097108503283,0.20153072132480268,0.17506187148627722,0.2504239882666811,0.21770310040786353,0.2514652868824144,0.2634488283281886,0.2719647153140702,0.2841530464167547,0.29025567369869876,0.28463316216006146,0.2901400243790046,0.30993155803427386,0.3394774240333733,0.3580869911513789,0.3799973005105506,0.42120827551964624,0.42668587920094736,0.46903704382362765,0.5092549373898673,0.561310150563856,0.5879559624578865,0.6591232043163271,0.6591232043163271,0.6591232043163271
34,0.5094258682751256,0.5094258682751256,0.5094258682751256,0.5094258682751256,0.5094258682751256,0.5094258682751256,0.24318352248998643,0.2037023501147797,0.12903544171737558,0.18767126456799627,0.21746552532901287,0.23368866560968807,0.24898791392779265,0.2620003727390477,0.27142380397448446,0.2756675192219073,0.29973760810879235,0.3060984230805541,0.3189984630132208,0.33514362515156587,0.34705133437678093,0.36489064612962924,0.386575841964399,0.43727367035661746,0.47909151721518756,0.5222687406833645,0.5679716035373636,0.6057477729224967,0.6591232043163271,0.6591232043163271,0.6591232043163271
69,0.5094258682751256,0.5094258682751256,0.5094258682751256,0.5094258682751256,0.5094258682751256,0.5094258682751256,0.1544360738949401,0.20587397890475667,0.23221713526016163,0.2489055194106394,0.260880768763793,0.2796112865879073,0.28626713612817456,0.29175954641445784,0.29786723655892305,0.30480354625462236,0.3148420540575232,0.3220568217821036,0.3280653679921678,0.33080982626975847,0.336015677602183,0.3497839917487079,0.3519434084091518,0.4478614615122875,0.48914599060674746,0.5352825439768616,0.5746330565108713,0.6235395833871068,0.6591232043163271,0.6591232043163271,0.6591232043163271
130,0.5094258682751256,0.5094258682751256,0.5094258682751256,0.5094258682751256,0.5094258682751256,0.42067841968007924,0.1993590925348257,0.22108830125517887,0.22692819005322987,0.25075642819940774,0.258929160734712,0.2775030882909454,0.2707412196129236,0.28406203068359215,0.2980346530340903,0.29659706449282636,0.30540206531451974,0.3159941899081887,0.3337713960127705,0.3444484087105687,0.3580064890563668,0.38549613363417706,0.38931464380504954,0.45844925266795755,0.49920046399830736,0.5482963472703588,0.5812945094843789,0.6413313938517169,0.6591232043163271,0.6591232043163271,0.6591232043163271
