trading_days_to_expiration,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
15,0.12111971160548594,0.12111971160548594,0.12111971160548594,0.12111971160548594,0.12111971160548594,0.13309409139415534,0.14803193654799884,0.1277452795466944,0.13040136517385928,0.1417005133567072,0.14773876689636242,0.11157399560699163,0.13249664117361212,0.14342556824439937,0.15402883493081018,0.15975348652444635,0.16213749083814014,0.1711240766723737,0.20408625296154317,0.23753887076099198,0.2800649597385581,0.3107167839072439,0.34865648311206365,0.20488766559195726,0.21179028298215122,0.22225296120789173,0.2306039415108538,0.24390985629131529,0.25090351645677844,0.26442767490139063
35,0.12111971160548594,0.12111971160548594,0.12111971160548594,0.12111971160548594,0.12111971160548594,0.13908128128849007,0.1495136692305859,0.11612021836345511,0.1389877437200744,0.1504394740179379,0.15111781630493412,0.15478194422572583,0.1566061305204704,0.16370641630056462,0.16211853144929048,0.16544176675302819,0.1683159067237874,0.17215232740006803,0.17086529694073746,0.17752796664579035,0.18672540524519624,0.19125526156812178,0.20143551394429013,0.21457366363563402,0.22249352616373883,0.23866847346891532,0.24560301109219349,0.2637655848853166,0.2717071847191914,0.2882372475455737
96,0.12111971160548594,0.12111971160548594,0.12111971160548594,0.12111971160548594,0.12111971160548594,0.14506847118282476,0.15099540191317296,0.16419927064708584,0.1538956157728726,0.16458233788158058,0.16316810948035765,0.16691779792377995,0.16283085190908925,0.17244670719544475,0.16753611039568286,0.1720304822899652,0.17047869263708265,0.17305274458190847,0.17264238241494587,0.17491880824815578,0.17981704250327296,0.18079874156396317,0.18551566950460371,0.19038379661897598,0.18942193668584456,0.20060580234817443,0.2041983991033127,0.20929617993195243,0.21680852961302446,0.22099541305770923
159,0.12111971160548594,0.12111971160548594,0.12111971160548594,0.12111971160548594,0.12710690149982065,0.14655020386541182,0.13937034072993368,0.12181498662764415,0.13296155269547646,0.14435971748779072,0.1543961749230972,0.15800671960641716,0.16431223826483196,0.16458405244793517,0.17102746528744125,0.17078330844312137,0.1758823562024419,0.17991426315834905,0.18308051191564417,0.18739637348041022,0.1920951784741633,0.2647276123380134,0.19520166754828047,0.20108703980056358,0.20583744894686815,0.2156048719295141,0.224054127697314,0.23009984819436544,0.24061810225720756,0.22099541305770923
