trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
4,0.19449971066962085,0.2100146695853085,0.20274941971240049,0.1782916068733389,0.19254402899074774,0.19218490507532476,0.2091108550515309,0.24091431186179188,0.29390561629401285,0.3238825818542758,0.3741543785457038,0.4087077318490905,0.4782294149698013,0.5256883686599456,0.2509780413294993,0.259084443880556,0.26496134613941413,0.2738943614522352,0.2842896457827197,0.2684820289062174,0.2769602755027646,0.2856746033678934,0.2942261284138963,0.3066985505991128,0.3179484037253518,0.3316719036987353,0.35069131420225685
22,0.19449971066962085,0.21483684785660806,0.21912101966330436,0.2137922077318474,0.22060299912127582,0.21793980863613996,0.22159784692132148,0.22435741191559377,0.22481005128551515,0.23044420322405829,0.2367348996521926,0.243229245827485,0.3568035394435104,0.384064238114996,0.24679879216799605,0.25465323749288066,0.25678725028358484,0.26538689531333476,0.2741021102433656,0.2707657560073204,0.27891567169993514,0.28807637110328727,0.2961001232015039,0.31106076690411344,0.31921111398347063,0.3372709434273082,0.3546019797254447
46,0.20313054517684673,0.21103663560849195,0.21243142601716014,0.21445863930481945,0.21676845447795892,0.21787246477331207,0.21646998064162934,0.22835757358521022,0.22754533275608216,0.23091378812417618,0.22911483304770427,0.23645634746734395,0.23537766391721954,0.24244010757004636,0.24261954300649277,0.25022203110520536,0.24861315442775556,0.2568794291744343,0.2639145747040115,0.27304948310842336,0.28087106789710575,0.2904781388386811,0.2979741179891115,0.3154229832091141,0.3204738242415895,0.3428699831558811,0.3585126452486326
110,0.205192491314009,0.21315231622298955,0.2120100226060099,0.2165352024701316,0.21762502639734532,0.21939872324341364,0.22355689261641215,0.22694704639401464,0.22717592408731682,0.23208098473132321,0.2367724990268214,0.2398847648706631,0.2469589259189415,0.2551572904910026,0.2635156502682313,0.2731354419952434,0.2824018275911357,0.29447718132207384,0.26619830180511445,0.275004879305594,0.2832728356324996,0.2923521336262887,0.30233633429411216,0.31668569346723296,0.3260728639701624,0.34678064867906894,0.3585126452486326
