trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
20,0.13941376043853307,0.13941376043853307,0.13941376043853307,0.13941376043853307,0.1726275425277584,0.17111898397084555,0.17326111749971085,0.18394032152969486,0.19731108209258244,0.22496534274524557,0.2510025501532285,0.26835727742059207,0.3010111708399567,0.2524835531588995,0.2769554415572057,0.3226870901849368,0.3403713268149927,0.3577851502810526
38,0.13941376043853307,0.13941376043853307,0.13941376043853307,0.11943342192471082,0.15061622352904244,0.15928883764841964,0.1674870295499693,0.17453430766504527,0.1838103780811895,0.20378951418494567,0.2175056977562801,0.23896714611391703,0.2588188682613573,0.277673763404956,0.3066814999489717,0.32802228693025853,0.34448767344323744,0.36221764256032435
98,0.13941376043853307,0.13941376043853307,0.13941376043853307,0.08592732849005007,0.10793024464212671,0.12767830308232533,0.14176071632287546,0.15286052671563366,0.161424468879085,0.16993673010917226,0.18205007919971933,0.19151827352184916,0.20210313266678656,0.21750332477367373,0.31201669669429344,0.33213863355850326,0.34892016572250917,0.36221764256032435
157,0.13941376043853307,0.13941376043853307,0.13941376043853307,0.05242123505538932,0.10326731794180721,0.11867427422328185,0.13322951800310634,0.1419669157404435,0.14859691757224855,0.21046964013120037,0.2252036783101557,0.24626472218090295,0.22729334291284303,0.24722938316543971,0.3173518934396151,0.336254980186748,0.3533526580017809,0.36221764256032435
