trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
18,0.2102705994360223,0.20164391934302192,0.1803574648325445,0.2056819266721074,0.21336563783054,0.21802612946474192,0.22592959308867017,0.22598220364183877,0.2280581852264231,0.2340467051240255,0.23715242122119845,0.2456888160611149,0.2526919037319593,0.2812065315236012,0.3147031039637208,0.24124491606819795,0.2505803210773468,0.25878123026883876,0.26960680275421245,0.28020116750728924,0.26530714579340553,0.2719358808345349,0.27790366031044866,0.2894193632677483,0.3035126428096697,0.31856994741592226
36,0.2102705994360223,0.19733057929652173,0.17402757762380597,0.2058570574084631,0.20477007657535798,0.20474304712838526,0.21367510110601556,0.21724572288672567,0.22149968760840735,0.22525364973537465,0.22987873342480195,0.23452601933239414,0.24097462551505416,0.2548013831664043,0.2744521169672715,0.23875458480671818,0.2440396172266419,0.2525079704127568,0.26026168830761537,0.27069417118104133,0.26736713126271155,0.2731902628857935,0.2796331679971469,0.2934477070596999,0.30653093878867876,0.3230803037400395
60,0.2102705994360223,0.19301723925002154,0.19707237622780052,0.2095385397637057,0.21003883266020976,0.20895862117378028,0.2204129439286037,0.21439719845249058,0.21942976727595004,0.22011507561196725,0.22467048319622737,0.22336322260367336,0.22925734729814898,0.22839623480920748,0.23420112997082218,0.2362642535452384,0.23749891337593695,0.2462347105566749,0.25091657386101823,0.2611871748547935,0.2694271167320176,0.2744446449370522,0.2813626756838451,0.2974760508516515,0.30954923476768786,0.3275906600641567
124,0.2059572593895221,0.186687352041283,0.16413542537435816,0.17739104179802007,0.1865058726133208,0.19198960163468032,0.19717060512704818,0.19967391694234493,0.20962283964371464,0.21384195821219695,0.21814562771840634,0.22069691071142172,0.22698553653429746,0.23303851542173254,0.24373524732967775,0.2571210249280517,0.26505449012492066,0.2789519172008096,0.2897081638335371,0.2632471603240995,0.27068149878327624,0.2761741526237504,0.2853910194757967,0.3004943468306606,0.3140595910918051,0.3275906600641567
