trading_days_to_expiration,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
4,0.7105921003775068,0.7572674254588468,0.8039427505401869,0.3623713406285108,0.5902012793152767,0.5000466983670935,0.4098921174189103,0.31973753647072706,0.22958295552254387,0.1394283745743607,0.10644209673674188,0.20240982048761524,0.19278854190302966,0.18888504447061988,0.18642625793217915,0.19505856775342456,0.20679463236696868,0.246744274431465,0.24940156380201323,0.29986415410082246,0.3015825092555268,0.3632936880293586,0.4249839264676253,0.4780461280825322,0.5418909425590277,0.5449031456394781,0.5994706381525046
28,0.7222609316478418,0.7689362567291819,0.6935498980622679,0.25197848815059176,0.5676626340782308,0.4775080531300477,0.38735347218186444,0.29719889123368126,0.20704431028549808,0.1168897293373149,0.11248760305497829,0.1735597202593558,0.13933639269372433,0.17016376302277308,0.17693302456001705,0.18620517645233722,0.19768000674604574,0.2089423491294678,0.22707359887609954,0.24540088281571804,0.26401821692148525,0.28347115077314045,0.3166750891441497,0.34729601401808863,0.3835564884037723,0.39000695108744454,0.42061227267735857
64,0.7339297629181768,0.7806050879995169,0.5831570455843489,0.14158563567267274,0.5451239888411851,0.4549694078930019,0.3648148269448187,0.27466024599663547,0.18450566504845228,0.09435108410026902,0.11853310937321472,0.14470962003109636,0.14912864286340924,0.15991945919877057,0.16764964828906725,0.1725509817088292,0.17857322980391413,0.18373350660362012,0.18788660387853867,0.18966491019108087,0.1960318714329085,0.2036486135169223,0.20836625182067411,0.2165458999536451,0.22522203424851694,0.23511075653541108,0.24175390720221251
127,0.7455985941885118,0.7922739192698519,0.4727641931064298,0.3658934574939747,0.5225853436041392,0.43243076265595604,0.34227618170777285,0.25212160075958967,0.1619670198114065,0.10039659041850545,0.16047146493041498,0.10285606992730235,0.13806402231543513,0.16047261310338512,0.1724954575175286,0.18323797063231825,0.19080445606796867,0.1947693728758382,0.2050044620280855,0.21099403636196953,0.2176540130166905,0.22128643185830818,0.22972631672647065,0.3792184212563364,0.3850625899439975,0.41729069734395785,0.24175390720221251
